누적투자유치금액,기업추천수,지역명,투자일자,투자단계명,투자금액,기업가치금액,앱스토어 등록,구글플레이 등록,설립일자_분류,기술스택_개수,산업구분명_분류
4000000000.0,6,수도권,20190107,Series A,500000000.0,,1,1,2017년 이후,17,IT
5500000000.0,1,수도권,20150914,투자 단계 비공개,3500000000.0,,1,1,2017년 이전,1,IT
4000000000.0,33,수도권,20181031,Series A,4000000000.0,,1,1,2017년 이전,57,IT
1500000000.0,2,수도권,20150701,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,1,IT
10300000000.0,17,수도권,20200324,Series A,3000000000.0,,1,1,2017년 이후,22,IT
120000000.0,0,수도권,20160201,Seed,120000000.0,,0,0,2017년 이전,9,IT
110000000000.0,4,수도권,20160622,투자 단계 비공개,50000000000.0,,1,1,2017년 이전,30,IT
1200000000.0,1,수도권,20151126,투자 단계 비공개,1200000000.0,,0,0,2017년 이전,21,IT
12828000000.0,4,수도권,20160301,Angel,240000000.0,,1,1,2017년 이전,27,IT
300000000.0,12,수도권,20210304,Seed,300000000.0,,1,1,2017년 이후,23,IT
2100000000.0,5,수도권,20181224,투자 단계 비공개,,,0,0,2017년 이후,22,IT
5570000000.0,3,수도권,20200227,Series A,4000000000.0,,0,0,2017년 이전,13,IT
1120000000.0,0,수도권,20150101,투자 단계 비공개,500000000.0,,0,1,2017년 이전,74,IT
100000000.0,14,수도권,20210901,투자 단계 비공개,100000000.0,,0,1,2017년 이후,19,None IT
18500000000.0,4,수도권,20200828,Series A,6000000000.0,,0,0,2017년 이전,42,IT
20000000.0,0,수도권,20090101,투자 단계 비공개,20000000.0,,0,0,2017년 이전,1,IT
96000000.0,0,수도권,20210201,투자 단계 비공개,96000000.0,,0,1,2017년 이후,8,IT
1020000000.0,5,수도권,20210801,해당없음,500000000.0,,0,0,2017년 이후,24,IT
50000000.0,1,수도권,20210518,투자 단계 비공개,,,0,0,2017년 이후,9,None IT
4500000000.0,2,수도권,20210504,Series A,4000000000.0,36000000000.0,1,1,2017년 이후,10,None IT
1600000000.0,3,수도권,20210913,Series A,1300000000.0,,0,0,2017년 이후,11,IT
170000000.0,0,수도권,20211001,투자 단계 비공개,170000000.0,,0,0,2017년 이후,16,None IT
700000000.0,9,수도권,20191206,투자 단계 비공개,,,0,0,2017년 이전,24,IT
5000000000.0,16,수도권,20191017,Series A,5000000000.0,,0,0,2017년 이후,21,None IT
210000000.0,0,수도권,20160126,투자 단계 비공개,100000000.0,,1,1,2017년 이전,17,IT
2000000000.0,1,수도권,20200729,Series A,2000000000.0,,0,0,2017년 이후,1,IT
6000000000.0,0,수도권,20141022,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,19,IT
4000000000.0,18,수도권,20121201,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,35,IT
4000000000.0,5,수도권,20110629,투자 단계 비공개,4000000000.0,,1,1,2017년 이전,1,IT
40000000.0,0,수도권,20140701,투자 단계 비공개,40000000.0,,0,0,2017년 이전,1,IT
7700000000.0,18,수도권,20200203,Series A,6500000000.0,,1,1,2017년 이전,17,IT
20500000000.0,1,수도권,20190405,Series B,15000000000.0,,0,0,2017년 이전,1,None IT
500000000.0,1,수도권,20201030,투자 단계 비공개,500000000.0,,1,1,2017년 이후,4,IT
930000000.0,2,수도권,20190601,Angel,200000000.0,,0,0,2017년 이후,11,IT
10000000.0,8,수도권,20200901,해당없음,,,0,0,2017년 이후,14,IT
445000000.0,5,수도권,20160217,Angel,445000000.0,,0,0,2017년 이전,1,None IT
22680000000.0,5,수도권,20150703,Seed,600000000.0,,0,0,2017년 이전,1,IT
2503270000.0,1,수도권,20181203,Angel,2160000000.0,24000000000.0,0,0,2017년 이전,18,IT
2096997500.0,2,수도권,20190410,Seed,150000000.0,150000000.0,0,0,2017년 이후,12,IT
135000000.0,3,수도권,20171230,투자 단계 비공개,30000000.0,,0,0,2017년 이전,1,None IT
15000000000.0,7,수도권,20201117,Series A,3000000000.0,,0,0,2017년 이후,1,None IT
16800000000.0,23,수도권,20181206,Seed,800000000.0,,0,0,2017년 이후,11,IT
600000000.0,0,비수도권,20170724,Seed,600000000.0,2700000000.0,0,0,2017년 이전,13,IT
1500000000.0,4,수도권,20190709,Seed,,,0,0,2017년 이후,16,IT
600000000.0,8,수도권,20210915,투자 단계 비공개,400000000.0,,0,0,2017년 이후,24,IT
3100000000.0,17,수도권,20170428,Series A,2100000000.0,,1,1,2017년 이전,1,IT
30000000.0,0,비수도권,20160120,Angel,30000000.0,,0,0,2017년 이전,11,IT
1000000000.0,0,수도권,20140311,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,1,IT
15800000.0,0,수도권,20160926,투자 단계 비공개,15800000.0,,0,0,2017년 이후,1,None IT
600000000.0,8,수도권,20160728,투자 단계 비공개,100000000.0,,0,0,2017년 이전,48,IT
500000000.0,0,수도권,20160202,투자 단계 비공개,500000000.0,,0,0,2017년 이전,15,IT
3650000000.0,1,수도권,20130417,Seed,50000000.0,,0,0,2017년 이전,20,IT
100000000.0,0,수도권,20141201,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,IT
10150000000.0,3,수도권,20170404,Seed,1350000000.0,,1,1,2017년 이전,64,IT
30000600.0,0,비수도권,20191016,Seed,30000600.0,560000000.0,0,0,2017년 이후,15,IT
3075000000.0,2,수도권,20200303,투자 단계 비공개,150000000.0,,1,1,2017년 이전,18,IT
700000000.0,31,수도권,20160620,Angel,700000000.0,,1,1,2017년 이전,36,IT
1100000000.0,1,수도권,20140109,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,IT
1300000000.0,11,비수도권,20180701,투자 단계 비공개,,,0,0,2017년 이전,1,IT
55058000.0,3,수도권,20170831,투자 단계 비공개,3750000.0,,0,0,2017년 이후,1,None IT
1300000000.0,1,수도권,20151231,투자 단계 비공개,,,0,0,2017년 이전,1,IT
300000000.0,0,수도권,20120823,투자 단계 비공개,300000000.0,,0,0,2017년 이전,1,IT
600000000.0,0,수도권,20160101,Seed,600000000.0,,0,0,2017년 이전,6,IT
600000000.0,22,수도권,20171205,투자 단계 비공개,600000000.0,,1,1,2017년 이후,44,IT
5000000000.0,1,수도권,20190809,투자 단계 비공개,5000000000.0,,0,0,2017년 이전,15,IT
300000000.0,0,수도권,20181030,Seed,300000000.0,1800000000.0,0,0,2017년 이후,9,None IT
220000000.0,4,수도권,20200928,Seed,220000000.0,,0,0,2017년 이후,4,IT
3300000000.0,12,수도권,20120801,투자 단계 비공개,800000000.0,,1,1,2017년 이전,20,IT
1200000000.0,1,수도권,20181201,투자 단계 비공개,700000000.0,7000000000.0,1,1,2017년 이전,21,None IT
2000000000.0,0,수도권,20110301,투자 단계 비공개,2000000000.0,,1,1,2017년 이전,1,IT
1300000000.0,9,수도권,20200401,Seed,,,1,1,2017년 이후,15,None IT
100000000.0,0,수도권,20130117,Angel,100000000.0,,1,1,2017년 이전,1,None IT
200000000.0,0,수도권,20130108,투자 단계 비공개,200000000.0,,1,1,2017년 이전,1,IT
350000000.0,0,수도권,20130831,Seed,350000000.0,,0,0,2017년 이전,1,IT
29200000000.0,110,수도권,20161118,투자 단계 비공개,1500000000.0,,1,1,2017년 이전,19,IT
3700000000.0,0,수도권,20150212,투자 단계 비공개,2000000000.0,,0,0,2017년 이전,29,IT
360000000.0,0,수도권,20131201,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,None IT
3400000000.0,14,수도권,20210701,Series A,3000000000.0,,1,1,2017년 이후,15,None IT
1800000000.0,8,수도권,20200122,투자 단계 비공개,300000000.0,,0,0,2017년 이후,2,None IT
200000000.0,0,비수도권,20150701,투자 단계 비공개,200000000.0,,0,0,2017년 이전,1,None IT
480000000.0,3,수도권,20210413,Seed,400000000.0,,0,0,2017년 이후,5,None IT
5200000000.0,9,수도권,20150915,투자 단계 비공개,3000000000.0,,1,1,2017년 이전,17,IT
33000000000.0,4,수도권,20160727,투자 단계 비공개,20000000000.0,,1,1,2017년 이전,17,IT
500000000.0,1,수도권,20200703,Angel,300000000.0,,0,0,2017년 이후,30,IT
100000000.0,2,수도권,20171222,Seed,100000000.0,1250000000.0,0,0,2017년 이후,6,IT
50000000.0,0,수도권,20170520,Seed,50000000.0,,0,0,2017년 이후,5,None IT
100000000.0,3,비수도권,20150327,투자 단계 비공개,100000000.0,,0,1,2017년 이전,29,IT
600000000.0,0,수도권,20141101,투자 단계 비공개,600000000.0,,0,0,2017년 이전,1,None IT
600000000.0,0,수도권,20180824,투자 단계 비공개,100000000.0,,1,1,2017년 이전,23,IT
200000000.0,0,비수도권,20160526,투자 단계 비공개,200000000.0,,0,0,2017년 이전,1,None IT
5000000000.0,2,수도권,20191108,Series A,5000000000.0,,0,0,2017년 이후,10,IT
800000000.0,0,수도권,19050707,투자 단계 비공개,300000000.0,,0,0,2017년 이전,1,IT
110000000.0,0,비수도권,20160628,투자 단계 비공개,110000000.0,,1,1,2017년 이전,8,IT
120000000.0,0,수도권,20170701,투자 단계 비공개,120000000.0,,0,0,2017년 이후,1,None IT
4200000000.0,12,수도권,20150930,투자 단계 비공개,1200000000.0,,0,0,2017년 이전,25,IT
2999820000.0,13,수도권,20210813,Series B,2999820000.0,,1,1,2017년 이후,36,IT
5110000000.0,4,수도권,20131030,투자 단계 비공개,400000000.0,,0,1,2017년 이전,26,IT
2000000000.0,0,수도권,20181221,투자 단계 비공개,1000000000.0,4200000000.0,1,1,2017년 이후,16,IT
42000000.0,2,수도권,20190617,투자 단계 비공개,42000000.0,,0,0,2017년 이후,13,IT
22000000000.0,8,수도권,20190531,Series B,16000000000.0,,0,0,2017년 이전,21,IT
9200000000.0,0,수도권,20130306,Series A,2000000000.0,,1,1,2017년 이전,1,IT
100000000.0,2,수도권,20201110,Seed,100000000.0,,0,0,2017년 이후,13,None IT
23289800.0,3,수도권,20180131,Seed,12395800.0,,0,0,2017년 이후,1,None IT
100000000.0,2,수도권,20151001,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,IT
7920000000.0,9,수도권,20150622,투자 단계 비공개,800000000.0,,0,0,2017년 이전,1,IT
500000000.0,17,수도권,20180404,투자 단계 비공개,,,0,0,2017년 이후,12,None IT
6900000000.0,6,수도권,20180414,투자 단계 비공개,2000000000.0,,0,0,2017년 이전,15,IT
207476970.0,7,수도권,20200501,투자 단계 비공개,4000000.0,,0,0,2017년 이후,26,IT
6600000000.0,1,수도권,20171115,Series B,4000000000.0,,1,1,2017년 이전,24,IT
4600000000.0,6,수도권,20190104,투자 단계 비공개,1500000000.0,,0,1,2017년 이전,46,IT
30000000.0,1,수도권,20181224,Angel,30000000.0,,0,1,2017년 이전,28,IT
1450000000.0,10,수도권,20180701,투자 단계 비공개,600000000.0,,0,0,2017년 이전,28,None IT
15175000000.0,5,수도권,20160615,투자 단계 비공개,600000000.0,,0,0,2017년 이전,1,IT
4600000000.0,2,비수도권,20190130,투자 단계 비공개,500000000.0,,1,1,2017년 이전,27,IT
980000000.0,6,수도권,20200520,해당없음,800000000.0,,1,1,2017년 이후,31,IT
645000000.0,20,수도권,20190304,해당없음,,,1,1,2017년 이후,39,IT
12330000000.0,12,수도권,20180806,Series A,2000000000.0,,1,1,2017년 이전,26,IT
5100000000.0,2,수도권,20150202,Seed,300000000.0,,0,0,2017년 이전,11,IT
400000000.0,2,수도권,20140801,Angel,200000000.0,,1,1,2017년 이전,1,IT
14500000000.0,10,수도권,20191001,Series A,4000000000.0,,0,0,2017년 이후,1,None IT
100000000.0,0,수도권,20200925,Seed,100000000.0,1500000000.0,1,1,2017년 이전,12,IT
2000000000.0,2,비수도권,20190703,Series A,2000000000.0,,0,0,2017년 이전,1,None IT
150000000.0,1,수도권,20190801,Seed,150000000.0,,0,0,2017년 이후,1,None IT
875000000.0,3,수도권,20200401,Seed,875000000.0,2000000000.0,0,0,2017년 이후,12,IT
40000000.0,0,수도권,20140201,투자 단계 비공개,40000000.0,,0,0,2017년 이전,1,IT
250000000.0,5,수도권,20190115,Seed,250000000.0,,1,1,2017년 이후,1,None IT
4750000000.0,7,비수도권,20190820,Seed,,,0,0,2017년 이전,9,IT
70000000.0,0,수도권,20181101,투자 단계 비공개,70000000.0,,0,0,2017년 이후,5,None IT
250000000.0,1,수도권,20210203,Angel,200000000.0,,0,0,2017년 이후,1,None IT
830000000.0,6,수도권,20191210,Series A,,,0,0,2017년 이전,13,IT
350000000.0,0,수도권,20201231,투자 단계 비공개,350000000.0,,0,0,2017년 이후,13,None IT
34000000.0,0,수도권,20141115,Angel,10000000.0,,0,1,2017년 이전,12,IT
900000000.0,1,수도권,20190401,투자 단계 비공개,900000000.0,,0,0,2017년 이전,15,IT
2000000000.0,2,수도권,20200730,해당없음,2000000000.0,,0,0,2017년 이전,1,IT
300000000.0,4,수도권,20190520,투자 단계 비공개,300000000.0,,0,0,2017년 이전,1,None IT
635570000.0,1,수도권,20121130,투자 단계 비공개,10000000.0,,0,0,2017년 이전,35,IT
3000000000.0,28,수도권,20210930,투자 단계 비공개,3000000000.0,,0,0,2017년 이후,19,IT
100000000.0,1,수도권,20181022,Seed,100000000.0,4000000000.0,0,0,2017년 이후,6,None IT
5100000000.0,9,수도권,20171031,Series A,,,1,1,2017년 이전,44,None IT
599000000.0,9,수도권,20210525,투자 단계 비공개,,,0,0,2017년 이전,14,None IT
2400000000.0,1,수도권,20150915,Series A,400000000.0,,0,0,2017년 이전,1,IT
63400000000.0,3,수도권,20140409,투자 단계 비공개,14500000000.0,,1,1,2017년 이전,13,IT
170000000.0,6,수도권,20200316,해당없음,100000000.0,,0,0,2017년 이후,23,None IT
1000000000.0,4,수도권,20201101,Angel,1000000000.0,5000000000.0,0,0,2017년 이후,11,IT
2726000000.0,2,수도권,20210318,투자 단계 비공개,100000000.0,,0,0,2017년 이후,13,IT
500000000.0,1,수도권,20200715,Seed,500000000.0,,0,0,2017년 이전,17,IT
20000000.0,10,수도권,20170302,Seed,20000000.0,250000000.0,0,0,2017년 이후,25,IT
100000000.0,1,수도권,20150912,투자 단계 비공개,50000000.0,,0,0,2017년 이전,1,IT
10260000000.0,7,수도권,20160801,투자 단계 비공개,2000000000.0,,0,0,2017년 이전,1,IT
100000000.0,0,수도권,20140207,투자 단계 비공개,100000000.0,,1,1,2017년 이전,1,IT
3000000000.0,3,수도권,20150205,투자 단계 비공개,3000000000.0,,1,1,2017년 이전,33,IT
1000000000.0,0,수도권,20150420,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,1,IT
35000000000.0,1,수도권,20200131,Pre-IPO,,,0,0,2017년 이전,1,None IT
50000000.0,1,수도권,20200501,투자 단계 비공개,50000000.0,,0,0,2017년 이후,1,IT
30000000.0,0,수도권,20150909,Seed,30000000.0,,0,0,2017년 이전,1,IT
100000000.0,1,수도권,20150801,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,IT
20000000.0,1,수도권,20200403,Seed,20000000.0,,0,0,2017년 이후,1,None IT
5000000000.0,2,수도권,20170801,Series A,5000000000.0,,1,1,2017년 이전,1,IT
100000000.0,8,수도권,20191211,Angel,,,0,0,2017년 이후,14,IT
198887000.0,21,수도권,20160308,Seed,198887000.0,2000000000.0,0,0,2017년 이전,38,None IT
3580000000.0,12,수도권,20201202,투자 단계 비공개,3000000000.0,,1,1,2017년 이후,9,None IT
10000000000.0,6,수도권,20210625,Series A,9000000000.0,,0,0,2017년 이전,11,IT
9300000000.0,2,수도권,20150908,투자 단계 비공개,3000000000.0,,0,0,2017년 이전,1,IT
4000000000.0,0,수도권,20120101,투자 단계 비공개,500000000.0,,0,0,2017년 이전,1,IT
7000000000.0,10,비수도권,20200824,Series A,5000000000.0,,0,1,2017년 이전,1,IT
1500000000.0,2,수도권,20201029,투자 단계 비공개,1500000000.0,,0,0,2017년 이후,18,None IT
700000000.0,0,수도권,20150903,투자 단계 비공개,700000000.0,,1,1,2017년 이전,1,IT
1820000000.0,11,수도권,20171101,Angel,370000000.0,,1,1,2017년 이후,25,IT
8250000000.0,0,수도권,20150729,투자 단계 비공개,1050000000.0,,0,0,2017년 이전,28,IT
350000000.0,8,수도권,20171031,Series A,,,1,1,2017년 이전,7,IT
100000000.0,1,비수도권,20170809,투자 단계 비공개,100000000.0,,0,0,2017년 이후,21,IT
600000000.0,0,수도권,20140901,투자 단계 비공개,100000000.0,,0,0,2017년 이전,1,IT
230000000.0,3,수도권,20191221,Angel,230000000.0,,0,0,2017년 이후,1,None IT
50000000000.0,26,수도권,20191101,Series B,30000000000.0,180000000000.0,0,0,2017년 이전,1,IT
11380000000.0,19,수도권,20171201,투자 단계 비공개,150000000.0,,0,0,2017년 이전,27,IT
940000000.0,0,수도권,20111201,투자 단계 비공개,500000000.0,,0,0,2017년 이전,1,IT
300000000.0,4,수도권,20150705,Series A,300000000.0,,0,0,2017년 이전,16,IT
600000000.0,6,수도권,20210317,Seed,600000000.0,,1,1,2017년 이후,18,IT
3000000000.0,1,수도권,20201231,Series A,3000000000.0,50000000000.0,1,1,2017년 이후,27,IT
3800000000.0,27,수도권,20180401,Seed,800000000.0,,0,0,2017년 이전,1,IT
1000000000.0,7,수도권,20190410,Seed,1000000000.0,,0,0,2017년 이후,11,IT
2000000000.0,1,수도권,20170207,투자 단계 비공개,1200000000.0,,0,0,2017년 이전,1,IT
2200000000.0,44,수도권,20160601,투자 단계 비공개,,,0,0,2017년 이전,1,IT
500000000.0,1,수도권,20150401,Seed,500000000.0,,0,0,2017년 이전,1,IT
34400000000.0,21,수도권,20170410,투자 단계 비공개,,,1,1,2017년 이전,28,IT
5188000000.0,14,수도권,20180426,투자 단계 비공개,1500000000.0,,1,1,2017년 이전,19,IT
600000000.0,16,수도권,20200108,Seed,,,1,1,2017년 이후,2,IT
1000000000.0,4,수도권,20200616,Seed,1000000000.0,,0,0,2017년 이후,3,IT
200000000.0,0,비수도권,20150911,투자 단계 비공개,200000000.0,,0,0,2017년 이후,1,None IT
100000000.0,0,수도권,20140404,투자 단계 비공개,100000000.0,,1,0,2017년 이전,1,IT
100000000.0,5,수도권,20210723,투자 단계 비공개,100000000.0,,0,0,2017년 이후,15,IT
200000000.0,0,수도권,20140616,투자 단계 비공개,200000000.0,,1,1,2017년 이전,1,IT
13500000000.0,2,수도권,20150609,Series A,13500000000.0,,0,0,2017년 이전,1,IT
7200000000.0,7,수도권,20151007,투자 단계 비공개,7200000000.0,,1,1,2017년 이전,27,IT
400000000.0,8,수도권,20190118,투자 단계 비공개,400000000.0,,1,1,2017년 이후,19,IT
50000000.0,0,수도권,20130901,투자 단계 비공개,50000000.0,,0,0,2017년 이전,1,None IT
7500000000.0,14,수도권,20190711,투자 단계 비공개,6000000000.0,,0,0,2017년 이전,1,None IT
497500000.0,0,수도권,20170218,투자 단계 비공개,197500000.0,,0,0,2017년 이전,15,IT
180000000.0,0,수도권,20150101,투자 단계 비공개,20000000.0,,0,0,2017년 이전,1,None IT
444.0,0,수도권,20160212,투자 단계 비공개,444.0,444.0,0,0,2017년 이전,5,None IT
468000000.0,0,수도권,20160104,Angel,156000000.0,,0,0,2017년 이전,1,IT
3000000000.0,0,수도권,20161213,투자 단계 비공개,3000000000.0,,0,0,2017년 이전,12,IT
547800000.0,4,수도권,20210802,투자 단계 비공개,,,0,0,2017년 이후,18,IT
150000000.0,0,수도권,20120301,투자 단계 비공개,150000000.0,,1,1,2017년 이전,1,IT
105000000.0,2,비수도권,20201101,투자 단계 비공개,105000000.0,300000000.0,1,1,2017년 이후,1,IT
30000000.0,0,수도권,20140603,투자 단계 비공개,30000000.0,,0,0,2017년 이전,1,IT
4500000000.0,6,수도권,20210415,Series A,2000000000.0,,1,1,2017년 이후,18,IT
7440000000.0,11,수도권,20210228,Seed,7440000000.0,36000000000.0,0,0,2017년 이후,45,IT
1100000000.0,7,수도권,20200306,투자 단계 비공개,1100000000.0,,1,1,2017년 이전,23,IT
300000000.0,7,수도권,20201105,Seed,300000000.0,,0,0,2017년 이후,18,IT
4800000000.0,0,수도권,20090101,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,1,IT
25000000000.0,28,수도권,20170504,Series A,2000000000.0,,1,1,2017년 이전,22,IT
500000000.0,0,수도권,20100930,투자 단계 비공개,500000000.0,,0,0,2017년 이전,1,None IT
200000000.0,7,수도권,20190626,투자 단계 비공개,200000000.0,,0,0,2017년 이후,14,IT
6500000000.0,0,수도권,20120220,Seed,700000000.0,,0,0,2017년 이전,1,IT
8000000000.0,10,수도권,20170630,투자 단계 비공개,,,0,0,2017년 이후,27,IT
6000000000.0,0,수도권,20210106,Series A,6000000000.0,,0,0,2017년 이전,20,IT
5200000000.0,0,수도권,20151203,Series B,2200000000.0,,1,1,2017년 이전,29,IT
21400000000.0,9,수도권,20160920,투자 단계 비공개,6000000000.0,,0,0,2017년 이전,15,IT
4000000000.0,10,수도권,20190804,투자 단계 비공개,,,0,0,2017년 이후,22,None IT
1000000000.0,2,수도권,20160726,투자 단계 비공개,,,0,0,2017년 이전,20,IT
369999998.0,0,수도권,20181108,Seed,20000000.0,,0,0,2017년 이전,1,None IT
30000000000.0,19,수도권,20210621,Series A,30000000000.0,,0,0,2017년 이후,39,IT
2000000000.0,1,수도권,20160822,투자 단계 비공개,1000000000.0,,0,1,2017년 이전,1,IT
50000000.0,0,수도권,20200101,Seed,50000000.0,,0,0,2017년 이후,12,None IT
4700000000.0,2,수도권,20170814,투자 단계 비공개,4000000000.0,,0,0,2017년 이후,1,None IT
100000000.0,0,수도권,20170320,Seed,100000000.0,,0,0,2017년 이전,21,IT
1110203200.0,2,수도권,20200626,Angel,100100000.0,,0,0,2017년 이후,15,IT
2600000000.0,0,수도권,20121211,투자 단계 비공개,300000000.0,,1,0,2017년 이전,1,IT
450000000.0,0,수도권,20090101,투자 단계 비공개,450000000.0,,0,0,2017년 이전,1,IT
4600000000.0,27,수도권,20191031,Series A,3400000000.0,,1,1,2017년 이전,62,IT
1900000000.0,4,수도권,20210709,Series A,1000000000.0,,0,0,2017년 이후,16,IT
2000000000.0,6,수도권,20170930,Series A,1000000000.0,,1,1,2017년 이전,7,IT
28400000000.0,6,수도권,20140204,Series A,7600000000.0,,1,1,2017년 이전,1,IT
1685000000.0,3,수도권,20181210,투자 단계 비공개,18000000.0,,0,0,2017년 이후,23,IT
5000000000.0,6,수도권,20190201,투자 단계 비공개,5000000000.0,,0,0,2017년 이후,11,IT
2000000000.0,1,수도권,20180205,투자 단계 비공개,500000000.0,,1,1,2017년 이전,1,IT
9510000000.0,112,수도권,20151111,Seed,110000000.0,,1,1,2017년 이전,67,IT
100000000.0,2,수도권,20170516,Angel,100000000.0,,0,0,2017년 이전,11,IT
920000000.0,5,수도권,20210930,Angel,220000000.0,12000000000.0,0,0,2017년 이후,22,IT
700000000.0,0,수도권,20150601,Seed,700000000.0,,1,1,2017년 이전,1,IT
500000000.0,0,수도권,20210831,투자 단계 비공개,,,0,0,2017년 이후,16,IT
9600000000.0,0,수도권,20210531,투자 단계 비공개,1000000000.0,,1,1,2017년 이전,4,IT
35000000.0,0,수도권,20130701,투자 단계 비공개,35000000.0,,0,0,2017년 이전,1,IT
10700000000.0,1,수도권,20150423,투자 단계 비공개,4000000000.0,,0,0,2017년 이전,1,IT
1000000000.0,8,수도권,20181112,투자 단계 비공개,1000000000.0,,1,1,2017년 이전,22,IT
1250000000.0,8,수도권,20211105,해당없음,500000000.0,,0,0,2017년 이후,16,IT
300000000.0,0,수도권,20101001,투자 단계 비공개,300000000.0,,0,0,2017년 이전,1,IT
5000000000.0,17,수도권,20180712,Series A,,,0,0,2017년 이전,39,IT
1000000000.0,6,수도권,20200626,Angel,1000000000.0,,0,0,2017년 이전,8,None IT
6300000000.0,0,수도권,20100101,투자 단계 비공개,300000000.0,,0,0,2017년 이전,1,IT
120000000.0,0,수도권,20201118,Angel,120000000.0,500000000.0,0,0,2017년 이후,1,None IT
475500000.0,1,비수도권,20160630,투자 단계 비공개,25500000.0,,0,0,2017년 이전,4,IT
50000000.0,0,수도권,20131120,투자 단계 비공개,50000000.0,,0,0,2017년 이전,44,IT
1500000000.0,0,수도권,20151120,Seed,1500000000.0,10000000000.0,0,0,2017년 이전,1,IT
415000000.0,1,수도권,20180202,Angel,215000000.0,1000000000.0,0,0,2017년 이전,1,IT
5500000000.0,24,수도권,20210423,Series A,5000000000.0,,0,0,2017년 이후,20,IT
2000000000.0,0,수도권,20200601,Series B,2000000000.0,,0,0,2017년 이전,33,IT
4000000000.0,1,수도권,20160308,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,1,None IT
1000000000.0,1,수도권,20140519,투자 단계 비공개,1000000000.0,,0,0,2017년 이전,1,IT
854000000.0,4,수도권,20200225,Seed,200000000.0,,0,0,2017년 이후,19,IT
50000000.0,0,수도권,20130201,Seed,20000000.0,,0,0,2017년 이전,1,IT
4220000000.0,22,수도권,20200203,Series A,300000000.0,,1,1,2017년 이전,23,IT
