누적투자유치금액,기업추천수,투자단계명,투자금액,앱스토어 등록,구글플레이 등록,기술스택_개수,산업구분명_분류,IT기업 여부,2017년 이후 설립 여부,수도권 여부,투자성공여부,누적투자유치금액_투자금액_차이,투자단계명_숫자
100000000.0,0,Angel,100000000.0,0,0,53,IT,1,0,1,0,0.0,2
1900000000.0,1,Series B,1400000000.0,0,0,5,IT,1,0,1,0,500000000.0,5
680000000.0,2,Angel,2396568300.8753204,1,1,18,IT,1,0,1,0,-1716568300.8753204,2
400000000.0,3,Seed,100000000.0,1,1,26,None IT,0,0,1,1,300000000.0,3
70000000.0,2,Seed,70000000.0,0,0,16,IT,1,1,1,1,0.0,3
1400000000.0,13,투자 단계 비공개,400000000.0,1,1,5,IT,1,0,1,0,1000000000.0,1
760000000.0,7,Angel,80000000.0,1,1,11,IT,1,1,1,1,680000000.0,2
429000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,329000000.0,1
500000000.0,0,Seed,500000000.0,1,1,32,IT,1,1,1,1,0.0,3
9000000000.0,2,투자 단계 비공개,9000000000.0,1,1,1,IT,1,0,1,0,0.0,1
10000000.0,0,투자 단계 비공개,10000000.0,0,0,1,None IT,0,0,1,0,0.0,1
19500000000.0,2,Series A,5200000000.0,0,0,4,None IT,0,0,1,1,14300000000.0,4
5561000000.0,2,투자 단계 비공개,561000000.0,1,1,1,IT,1,0,1,1,5000000000.0,1
30000000.0,0,투자 단계 비공개,30000000.0,0,0,1,IT,1,0,1,0,0.0,1
300000000.0,4,투자 단계 비공개,300000000.0,0,0,1,None IT,0,0,1,1,0.0,1
300000000.0,0,Seed,300000000.0,0,0,1,IT,1,0,1,0,0.0,3
2000000000.0,22,투자 단계 비공개,200000000.0,1,1,27,IT,1,1,1,1,1800000000.0,1
920000000.0,0,투자 단계 비공개,300000000.0,0,0,1,IT,1,0,1,0,620000000.0,1
1000000000.0,2,Seed,1000000000.0,0,0,9,IT,1,1,1,1,0.0,3
109800000.0,0,투자 단계 비공개,19950000.0,0,0,1,IT,1,0,0,0,89850000.0,1
9000.0,1,Angel,5000.0,0,0,1,IT,1,0,1,0,4000.0,2
600000000.0,10,해당없음,500000000.0,1,1,28,IT,1,0,1,1,100000000.0,1
1410000000.0,4,투자 단계 비공개,62000000.0,0,0,34,IT,1,0,1,0,1348000000.0,1
19000000000.0,3,Series A,6000000000.0,0,0,18,IT,1,0,1,1,13000000000.0,4
1600000000.0,1,Angel,1000000000.0,0,0,21,IT,1,0,1,0,600000000.0,2
274991404.0,8,Seed,90000000.0,0,0,1,IT,1,0,1,0,184991404.0,3
7000000000.0,8,투자 단계 비공개,2000000000.0,0,0,16,IT,1,0,1,0,5000000000.0,1
3509000000.0,0,투자 단계 비공개,9000000.0,0,0,1,None IT,0,1,0,1,3500000000.0,1
1660000000.0,3,투자 단계 비공개,30000000.0,0,0,17,None IT,0,0,1,0,1630000000.0,1
2600000000.0,6,Seed,500000000.0,0,0,1,None IT,0,0,1,1,2100000000.0,3
8920000000.0,6,투자 단계 비공개,500000000.0,1,1,1,IT,1,0,1,1,8420000000.0,1
20000000.0,1,해당없음,20000000.0,0,0,3,None IT,0,0,1,0,0.0,1
150000000.0,3,Seed,150000000.0,0,0,1,None IT,0,1,0,1,0.0,3
1516000000.0,0,Angel,300000000.0,0,0,1,IT,1,0,1,0,1216000000.0,2
120000000.0,3,투자 단계 비공개,100000000.0,0,0,15,IT,1,1,1,1,20000000.0,1
2000000000.0,1,Series A,1000000000.0,1,1,11,IT,1,0,1,1,1000000000.0,4
150000000.0,0,투자 단계 비공개,150000000.0,0,0,26,IT,1,1,0,1,0.0,1
1000000000.0,0,투자 단계 비공개,1000000000.0,0,1,1,IT,1,0,1,0,0.0,1
6270000000.0,2,투자 단계 비공개,100000000.0,1,1,1,IT,1,0,1,0,6170000000.0,1
243653000.0,4,Seed,2396568300.8753204,0,0,22,IT,1,1,0,1,-2152915300.8753204,3
106000000000.0,29,Series B,99000000000.0,1,1,26,IT,1,0,1,1,7000000000.0,5
500000000.0,18,Seed,2396568300.8753204,0,0,1,None IT,0,1,1,1,-1896568300.8753204,3
500000000.0,20,Seed,100000000.0,0,0,19,None IT,0,1,1,1,400000000.0,3
800000000.0,0,투자 단계 비공개,800000000.0,0,0,1,None IT,0,1,1,1,0.0,1
500000000.0,6,Seed,500000000.0,0,0,19,None IT,0,0,1,1,0.0,3
100000000.0,1,투자 단계 비공개,2396568300.8753204,0,0,21,IT,1,0,1,0,-2296568300.8753204,1
100000000.0,2,Seed,100000000.0,0,0,15,IT,1,1,1,1,0.0,3
350224000.0,0,투자 단계 비공개,150096000.0,0,0,5,IT,1,1,1,1,200128000.0,1
1500000000.0,0,투자 단계 비공개,1500000000.0,1,1,1,IT,1,0,1,0,0.0,1
3000000000.0,2,투자 단계 비공개,500000000.0,1,1,10,IT,1,0,1,1,2500000000.0,1
4500000000.0,9,투자 단계 비공개,3500000000.0,1,1,19,IT,1,0,1,0,1000000000.0,1
120000000.0,1,투자 단계 비공개,120000000.0,1,1,14,None IT,0,1,1,1,0.0,1
450000000.0,2,Angel,450000000.0,0,0,1,IT,1,0,1,0,0.0,2
10000000000.0,1,투자 단계 비공개,10000000000.0,0,0,3,None IT,0,0,1,1,0.0,1
400000000.0,1,Angel,200000000.0,0,0,11,IT,1,1,1,1,200000000.0,2
1000000000.0,0,투자 단계 비공개,500000000.0,0,0,1,IT,1,0,1,0,500000000.0,1
2799999998.0,5,투자 단계 비공개,1999999998.0,0,0,1,IT,1,1,1,1,800000000.0,1
51600000.0,0,투자 단계 비공개,600000.0,0,0,7,None IT,0,1,1,1,51000000.0,1
2300000000.0,0,Seed,200000000.0,0,0,18,IT,1,0,1,0,2100000000.0,3
115800000000.0,14,Series B,36000000000.0,1,1,1,IT,1,1,1,1,79800000000.0,5
5000000000.0,2,투자 단계 비공개,5000000000.0,0,0,19,IT,1,1,1,1,0.0,1
3500000000.0,0,투자 단계 비공개,3500000000.0,1,1,1,IT,1,0,1,0,0.0,1
300000000.0,1,투자 단계 비공개,300000000.0,1,1,1,IT,1,0,1,0,0.0,1
80000000.0,0,투자 단계 비공개,80000000.0,0,0,1,None IT,0,1,1,1,0.0,1
1839999999.0,16,Seed,39999999.0,0,0,1,None IT,0,1,0,1,1800000000.0,3
1700000000.0,11,Seed,1700000000.0,0,0,14,None IT,0,1,1,1,0.0,3
100000000.0,2,Seed,100000000.0,0,0,1,IT,1,0,1,1,0.0,3
20000000.0,2,Seed,20000000.0,0,0,7,IT,1,0,1,0,0.0,3
1800000000.0,12,Seed,1200000000.0,0,0,9,None IT,0,1,1,1,600000000.0,3
50000000.0,0,투자 단계 비공개,50000000.0,0,0,22,IT,1,1,1,1,0.0,1
1500000000.0,16,투자 단계 비공개,1500000000.0,1,1,60,IT,1,0,1,0,0.0,1
1000000000.0,4,Seed,1000000000.0,1,1,1,IT,1,0,1,1,0.0,3
600000000.0,17,투자 단계 비공개,600000000.0,0,1,46,IT,1,1,1,1,0.0,1
21000000000.0,0,투자 단계 비공개,6000000000.0,1,1,27,IT,1,0,1,0,15000000000.0,1
1850000000.0,1,Series B,2396568300.8753204,0,0,18,IT,1,0,1,1,-546568300.8753204,5
2700000000.0,11,투자 단계 비공개,1500000000.0,0,0,17,IT,1,0,1,1,1200000000.0,1
100000000.0,0,투자 단계 비공개,100000000.0,0,0,1,None IT,0,0,1,0,0.0,1
2000000000.0,0,투자 단계 비공개,2000000000.0,1,0,1,IT,1,0,1,0,0.0,1
850000000.0,9,투자 단계 비공개,500000000.0,0,0,1,IT,1,1,1,1,350000000.0,1
70000000.0,2,Seed,50000000.0,0,0,17,IT,1,0,0,0,20000000.0,3
10000000000.0,0,투자 단계 비공개,10000000000.0,0,0,15,IT,1,1,1,0,0.0,1
600000000.0,3,Angel,500000000.0,0,0,20,IT,1,1,1,1,100000000.0,2
600000000.0,1,Series A,2396568300.8753204,1,1,18,IT,1,1,1,1,-1796568300.8753204,4
4600000000.0,0,투자 단계 비공개,2396568300.8753204,0,0,31,IT,1,0,1,0,2203431699.1246796,1
950000000.0,1,투자 단계 비공개,450000000.0,0,1,1,IT,1,0,1,0,500000000.0,1
3800000000.0,9,Series B,3800000000.0,0,0,21,IT,1,0,1,1,0.0,5
13500000000.0,71,Series B,10500000000.0,1,1,23,IT,1,0,1,1,3000000000.0,5
2500000000.0,0,Series B,2396568300.8753204,1,1,10,IT,1,0,1,1,103431699.12467957,5
220000000.0,0,투자 단계 비공개,40000000.0,1,1,1,IT,1,0,1,0,180000000.0,1
70000000.0,1,Seed,2396568300.8753204,0,0,1,IT,1,0,1,1,-2326568300.8753204,3
590000000.0,1,해당없음,590000000.0,0,0,9,None IT,0,0,0,1,0.0,1
600000000.0,1,Seed,600000000.0,0,0,38,IT,1,1,1,1,0.0,3
4350000000.0,1,투자 단계 비공개,400000000.0,0,0,1,None IT,0,1,1,1,3950000000.0,1
3500000000.0,0,Series A,3000000000.0,0,0,14,IT,1,1,1,1,500000000.0,4
8200000000.0,7,Seed,200000000.0,0,0,32,IT,1,1,0,1,8000000000.0,3
300022800.0,16,Seed,300022800.0,0,0,26,IT,1,0,1,1,0.0,3
137000000.0,0,Angel,87000000.0,1,1,7,IT,1,0,1,1,50000000.0,2
3000000000.0,3,투자 단계 비공개,1500000000.0,0,0,14,IT,1,1,1,1,1500000000.0,1
72000000.0,15,Seed,72000000.0,1,1,58,IT,1,0,1,1,0.0,3
600000000.0,0,Seed,100000000.0,0,1,12,IT,1,0,1,0,500000000.0,3
64000000.0,1,투자 단계 비공개,64000000.0,0,1,2,None IT,0,1,1,1,0.0,1
300000000.0,4,투자 단계 비공개,300000000.0,0,0,22,IT,1,1,1,1,0.0,1
400000000.0,0,투자 단계 비공개,400000000.0,1,0,1,IT,1,0,1,0,0.0,1
146300000000.0,17,투자 단계 비공개,57000000000.0,0,0,1,IT,1,0,1,0,89300000000.0,1
1000000000.0,1,투자 단계 비공개,1000000000.0,0,1,1,IT,1,0,1,0,0.0,1
12290000000.0,4,Series A,11000000000.0,0,0,18,None IT,0,1,1,1,1290000000.0,4
8800000000.0,30,Seed,500000000.0,0,0,31,None IT,0,0,1,0,8300000000.0,3
13700000000.0,20,Series A,2700000000.0,1,1,26,IT,1,0,1,1,11000000000.0,4
1500000000.0,0,투자 단계 비공개,1500000000.0,1,1,1,IT,1,0,1,0,0.0,1
4350000000.0,1,투자 단계 비공개,4000000000.0,0,1,1,IT,1,0,1,1,350000000.0,1
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,IT,1,0,1,0,0.0,1
3500000000.0,7,투자 단계 비공개,2396568300.8753204,0,0,34,IT,1,0,1,1,1103431699.1246796,1
700000000.0,3,투자 단계 비공개,100000000.0,0,0,30,None IT,0,1,1,1,600000000.0,1
15000000.0,0,투자 단계 비공개,5000000.0,0,0,1,None IT,0,0,1,0,10000000.0,1
1000000000.0,3,Seed,500000000.0,1,1,23,IT,1,1,1,1,500000000.0,3
120000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,20000000.0,1
1500000000.0,0,투자 단계 비공개,1500000000.0,0,0,1,None IT,0,0,1,0,0.0,1
10000000000.0,8,투자 단계 비공개,2396568300.8753204,0,0,32,IT,1,0,1,1,7603431699.12468,1
259000000.0,0,투자 단계 비공개,50000000.0,0,0,1,IT,1,0,1,0,209000000.0,1
20000000.0,2,투자 단계 비공개,20000000.0,0,0,31,IT,1,1,1,1,0.0,1
100000000.0,0,투자 단계 비공개,100000000.0,0,1,1,IT,1,0,1,0,0.0,1
307998000.0,1,투자 단계 비공개,199998000.0,0,0,12,IT,1,0,0,1,108000000.0,1
1500000000.0,6,Seed,1500000000.0,1,1,1,IT,1,1,1,1,0.0,3
900000000.0,1,투자 단계 비공개,400000000.0,0,1,1,IT,1,0,1,0,500000000.0,1
4500000000.0,1,투자 단계 비공개,3500000000.0,0,0,20,IT,1,1,1,1,1000000000.0,1
6627000000.0,6,Angel,500000000.0,0,0,20,IT,1,0,1,0,6127000000.0,2
4200000000.0,0,투자 단계 비공개,1200000000.0,0,0,1,IT,1,0,1,0,3000000000.0,1
300000000.0,6,Seed,200000000.0,0,0,6,None IT,0,1,1,1,100000000.0,3
73000000.0,0,투자 단계 비공개,27000000.0,1,0,1,IT,1,0,1,0,46000000.0,1
130000000.0,0,투자 단계 비공개,30000000.0,0,0,1,None IT,0,0,1,0,100000000.0,1
714000000.0,0,투자 단계 비공개,70000000.0,0,0,1,None IT,0,0,0,0,644000000.0,1
3500000000.0,4,Series A,3500000000.0,1,1,17,None IT,0,0,1,1,0.0,4
1350000000.0,0,투자 단계 비공개,1000000000.0,1,1,27,IT,1,0,1,0,350000000.0,1
1250000000.0,5,Seed,700000000.0,0,0,19,IT,1,0,1,1,550000000.0,3
300000000.0,2,Angel,50000000.0,0,0,1,None IT,0,1,1,1,250000000.0,2
300000000.0,1,Seed,300000000.0,0,0,8,IT,1,1,1,1,0.0,3
300000000.0,0,투자 단계 비공개,300000000.0,1,0,1,IT,1,0,1,0,0.0,1
5000000000.0,1,Series B,5000000000.0,0,0,11,IT,1,1,1,1,0.0,5
148000000.0,3,투자 단계 비공개,45000000.0,0,0,20,IT,1,1,0,1,103000000.0,1
200000000.0,1,해당없음,200000000.0,0,0,1,None IT,0,1,1,0,0.0,1
3000000000.0,0,Series A,3000000000.0,0,0,11,IT,1,0,1,1,0.0,4
4800000000.0,2,Series A,1000000000.0,1,1,3,IT,1,0,1,1,3800000000.0,4
40000000.0,0,투자 단계 비공개,40000000.0,0,0,1,IT,1,0,1,0,0.0,1
651437434.0,10,Seed,100000000.0,0,0,6,IT,1,1,1,1,551437434.0,3
5800000000.0,8,Series B,4000000000.0,0,0,1,IT,1,1,1,1,1800000000.0,5
2330000000.0,6,투자 단계 비공개,1200000000.0,0,0,30,IT,1,0,1,1,1130000000.0,1
100000000.0,16,투자 단계 비공개,100000000.0,1,1,30,IT,1,1,1,1,0.0,1
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,None IT,0,0,0,0,0.0,1
14800000000.0,3,Series B,8000000000.0,0,0,11,IT,1,0,1,1,6800000000.0,5
50000000.0,0,투자 단계 비공개,50000000.0,0,0,1,IT,1,0,1,0,0.0,1
3100000000.0,5,Series A,2000000000.0,0,0,15,IT,1,1,1,1,1100000000.0,4
100000000.0,12,Angel,100000000.0,1,1,16,IT,1,0,1,1,0.0,2
2000000000.0,36,Series A,2000000000.0,0,0,33,IT,1,1,1,1,0.0,4
16100000000.0,4,Series A,14000000000.0,0,0,34,IT,1,0,1,1,2100000000.0,4
5500000000.0,12,해당없음,500000000.0,1,1,24,IT,1,0,1,1,5000000000.0,1
165000000.0,0,Seed,65000000.0,0,0,6,None IT,0,0,1,1,100000000.0,3
13300000000.0,9,Series A,13300000000.0,0,0,22,IT,1,0,1,1,0.0,4
947000000.0,0,투자 단계 비공개,17000000.0,0,0,1,None IT,0,0,1,0,930000000.0,1
5000000000.0,1,투자 단계 비공개,5000000000.0,1,1,14,IT,1,0,1,0,0.0,1
500000000.0,2,Seed,500000000.0,0,1,1,IT,1,0,1,0,0.0,3
1400000000.0,5,해당없음,500000000.0,1,1,18,IT,1,1,1,1,900000000.0,1
28000000.0,3,해당없음,2000000.0,0,0,22,IT,1,1,1,1,26000000.0,1
340000000.0,1,투자 단계 비공개,60000000.0,0,0,1,IT,1,0,1,0,280000000.0,1
1000000000.0,0,투자 단계 비공개,1000000000.0,1,1,1,IT,1,0,1,0,0.0,1
30000000.0,0,Seed,30000000.0,1,1,9,IT,1,0,1,0,0.0,3
5500000000.0,1,투자 단계 비공개,3500000000.0,1,1,1,IT,1,0,1,0,2000000000.0,1
800000000.0,3,Series A,2396568300.8753204,1,1,17,IT,1,0,1,0,-1596568300.8753204,4
2100000000.0,2,Seed,400000000.0,1,1,1,IT,1,0,0,1,1700000000.0,3
500000000.0,7,Seed,2396568300.8753204,1,1,23,IT,1,0,1,1,-1896568300.8753204,3
500000000.0,0,Seed,100000000.0,1,1,1,IT,1,0,1,0,400000000.0,3
6380000000.0,12,Seed,1380000000.0,0,0,9,IT,1,1,1,1,5000000000.0,3
18700000000.0,52,Series B,14700000000.0,1,1,29,IT,1,0,1,1,4000000000.0,5
4000000000.0,26,Seed,4000000000.0,0,0,22,None IT,0,1,1,1,0.0,3
1000000000.0,20,투자 단계 비공개,1000000000.0,0,0,17,IT,1,0,1,1,0.0,1
1300000000.0,3,투자 단계 비공개,2396568300.8753204,0,1,1,IT,1,0,1,1,-1096568300.8753204,1
1599975890.0,2,투자 단계 비공개,500000000.0,0,0,33,IT,1,1,1,1,1099975890.0,1
74000000000.0,12,투자 단계 비공개,24000000000.0,0,0,54,IT,1,0,1,1,50000000000.0,1
2500000000.0,9,Series A,2500000000.0,0,0,7,IT,1,0,1,1,0.0,4
25600000000.0,4,Series A,2000000000.0,0,0,32,None IT,0,0,1,1,23600000000.0,4
35000000.0,0,투자 단계 비공개,35000000.0,0,1,1,IT,1,0,1,0,0.0,1
7540000000.0,2,Series A,2000000000.0,1,1,27,None IT,0,0,1,1,5540000000.0,4
108350000.0,0,투자 단계 비공개,108350000.0,1,0,1,IT,1,0,1,0,0.0,1
280000000.0,3,Seed,80000000.0,0,0,7,IT,1,1,1,1,200000000.0,3
730000000.0,8,투자 단계 비공개,230000000.0,0,0,24,IT,1,1,1,1,500000000.0,1
150000000.0,0,투자 단계 비공개,150000000.0,0,0,37,IT,1,1,1,1,0.0,1
800000000.0,4,해당없음,500000000.0,0,0,32,None IT,0,1,1,1,300000000.0,1
7000000000.0,16,Seed,2396568300.8753204,1,1,18,IT,1,0,1,0,4603431699.12468,3
1050000000.0,7,투자 단계 비공개,350000000.0,0,0,17,IT,1,0,1,1,700000000.0,1
270000000.0,2,Seed,250000000.0,0,0,22,IT,1,0,1,1,20000000.0,3
9110360575.0,4,투자 단계 비공개,780000000.0,0,0,11,IT,1,0,1,1,8330360575.0,1
3000000000.0,17,Series A,3000000000.0,1,1,43,IT,1,0,1,1,0.0,4
500000000.0,0,투자 단계 비공개,500000000.0,1,1,1,IT,1,0,1,0,0.0,1
2100000000.0,0,투자 단계 비공개,1000000000.0,1,1,1,IT,1,0,1,0,1100000000.0,1
800000000.0,3,Series A,500000000.0,0,0,1,IT,1,0,1,1,300000000.0,4
110000000.0,10,Seed,110000000.0,0,0,12,None IT,0,0,1,0,0.0,3
1110000000.0,7,투자 단계 비공개,800000000.0,0,0,25,IT,1,0,0,1,310000000.0,1
30000000.0,0,투자 단계 비공개,30000000.0,0,0,1,IT,1,0,0,0,0.0,1
310000000.0,2,Angel,100000000.0,1,1,10,IT,1,0,1,0,210000000.0,2
210000000.0,0,Angel,70000000.0,0,0,1,None IT,0,1,1,1,140000000.0,2
3130000000.0,1,Series A,130000000.0,0,0,9,None IT,0,0,1,1,3000000000.0,4
21700000000.0,5,Series A,1700000000.0,0,0,1,IT,1,0,1,0,20000000000.0,4
500000000.0,0,Seed,2396568300.8753204,0,0,27,IT,1,1,0,1,-1896568300.8753204,3
8407977600.0,1,투자 단계 비공개,1569994800.0,0,0,17,IT,1,0,1,0,6837982800.0,1
2000000000.0,3,투자 단계 비공개,2000000000.0,1,1,28,IT,1,0,1,0,0.0,1
775000000.0,3,투자 단계 비공개,500000000.0,1,1,31,IT,1,1,1,1,275000000.0,1
1260000000.0,10,Seed,420000000.0,0,0,24,IT,1,1,1,1,840000000.0,3
500000000.0,0,Seed,500000000.0,1,0,1,IT,1,0,1,0,0.0,3
100000000.0,5,Seed,100000000.0,0,0,14,IT,1,1,1,1,0.0,3
100000000.0,0,투자 단계 비공개,100000000.0,0,0,1,None IT,0,0,1,0,0.0,1
100000000.0,1,투자 단계 비공개,100000000.0,0,0,1,None IT,0,1,1,1,0.0,1
1000000000.0,0,Angel,1000000000.0,0,0,20,IT,1,0,1,1,0.0,2
115000000.0,15,투자 단계 비공개,115000000.0,1,1,1,IT,1,1,0,0,0.0,1
45000000.0,3,Seed,2396568300.8753204,0,0,13,IT,1,1,1,1,-2351568300.8753204,3
2000000000.0,5,Seed,2396568300.8753204,1,1,23,IT,1,1,1,1,-396568300.87532043,3
500000000.0,2,Seed,500000000.0,0,0,18,IT,1,1,1,1,0.0,3
4500000000.0,6,투자 단계 비공개,2396568300.8753204,0,0,6,None IT,0,1,1,1,2103431699.1246796,1
1360000000.0,3,해당없음,660000000.0,1,1,1,IT,1,0,1,1,700000000.0,1
9500000000.0,0,투자 단계 비공개,3500000000.0,0,0,10,None IT,0,0,1,0,6000000000.0,1
500000000.0,4,투자 단계 비공개,500000000.0,0,0,1,None IT,0,1,1,1,0.0,1
2000000.0,8,투자 단계 비공개,2396568300.8753204,0,0,15,IT,1,0,1,1,-2394568300.8753204,1
99800000000.0,7,Series A,3000000000.0,0,1,11,IT,1,0,1,0,96800000000.0,4
163750000.0,0,투자 단계 비공개,163750000.0,1,1,2,IT,1,0,1,0,0.0,1
600000000.0,0,투자 단계 비공개,2396568300.8753204,0,0,16,IT,1,0,1,0,-1796568300.8753204,1
840000000.0,0,투자 단계 비공개,600000000.0,0,0,1,IT,1,0,1,0,240000000.0,1
70000000.0,1,Angel,50000000.0,0,0,1,None IT,0,1,1,1,20000000.0,2
100000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,0.0,1
95000000000.0,11,투자 단계 비공개,20000000000.0,1,1,1,IT,1,0,0,1,75000000000.0,1
1447250000.0,0,투자 단계 비공개,1447250000.0,0,0,3,None IT,0,1,1,1,0.0,1
430000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,330000000.0,1
16000000000.0,8,Series A,11000000000.0,0,0,15,IT,1,1,1,1,5000000000.0,4
100000000.0,0,Angel,100000000.0,0,0,1,IT,1,0,1,0,0.0,2
320000000.0,2,투자 단계 비공개,300000000.0,0,0,16,IT,1,1,1,1,20000000.0,1
300000000.0,0,투자 단계 비공개,300000000.0,1,1,1,IT,1,0,1,0,0.0,1
100000000.0,3,투자 단계 비공개,100000000.0,0,0,1,IT,1,1,1,1,0.0,1
1100000000.0,2,투자 단계 비공개,1100000000.0,0,1,19,IT,1,1,1,1,0.0,1
9400000000.0,14,Series A,1400000000.0,0,0,17,IT,1,0,1,0,8000000000.0,4
1000000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,IT,1,1,1,1,0.0,1
2900000000.0,19,투자 단계 비공개,2000000000.0,0,0,12,IT,1,1,1,1,900000000.0,1
2500000000.0,0,투자 단계 비공개,2000000000.0,0,1,1,IT,1,0,1,0,500000000.0,1
1000000000.0,1,투자 단계 비공개,1000000000.0,0,0,1,IT,1,1,0,1,0.0,1
150000000.0,0,Seed,150000000.0,0,0,1,IT,1,1,1,1,0.0,3
4399000000.0,19,투자 단계 비공개,2396568300.8753204,1,1,7,IT,1,0,1,1,2002431699.1246796,1
5000000.0,1,투자 단계 비공개,5000000.0,0,0,1,IT,1,0,0,1,0.0,1
3125000000.0,21,Series A,2400000000.0,0,0,31,IT,1,0,1,1,725000000.0,4
500000000.0,0,투자 단계 비공개,500000000.0,0,0,1,IT,1,0,1,0,0.0,1
2500000000.0,0,Series A,1500000000.0,0,0,1,IT,1,0,1,1,1000000000.0,4
1350000000.0,10,해당없음,100000000.0,0,0,19,IT,1,1,1,1,1250000000.0,1
100000000.0,0,Series B,100000000.0,0,0,1,None IT,0,0,1,0,0.0,5
400000000.0,0,투자 단계 비공개,2396568300.8753204,0,0,15,IT,1,0,1,0,-1996568300.8753204,1
8200000000.0,6,Series A,3500000000.0,1,1,27,None IT,0,1,1,1,4700000000.0,4
400000000.0,3,투자 단계 비공개,100000000.0,0,0,16,IT,1,0,1,1,300000000.0,1
1250000000.0,5,투자 단계 비공개,1250000000.0,0,0,18,IT,1,0,1,0,0.0,1
4300000000.0,36,해당없음,2396568300.8753204,0,0,17,IT,1,1,1,1,1903431699.1246796,1
230000000.0,1,Seed,30000000.0,0,0,3,None IT,0,0,1,1,200000000.0,3
40900000000.0,5,Series D,18500000000.0,0,0,13,IT,1,0,1,1,22400000000.0,7
2100000000.0,12,Seed,2396568300.8753204,0,0,8,None IT,0,1,1,1,-296568300.87532043,3
150000000.0,7,Seed,150000000.0,0,0,13,IT,1,1,1,1,0.0,3
600000000.0,0,투자 단계 비공개,600000000.0,1,1,1,IT,1,0,1,0,0.0,1
520000000.0,9,Angel,520000000.0,1,1,37,None IT,0,1,1,1,0.0,2
176500000000.0,5,Angel,500000000.0,0,0,24,IT,1,0,1,0,176000000000.0,2
20000000.0,0,투자 단계 비공개,20000000.0,0,0,14,IT,1,1,1,1,0.0,1
1710000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,710000000.0,1
200000000.0,0,투자 단계 비공개,100000000.0,0,0,1,None IT,0,0,1,0,100000000.0,1
