누적투자유치금액,기업추천수,투자단계명,투자금액,앱스토어 등록,구글플레이 등록,기술스택_개수,산업구분명_분류,IT기업 여부,2017년 이후 설립 여부,수도권 여부,투자성공여부,누적투자유치금액_투자금액_차이,투자단계명_숫자
1000000000.0,10,Series A,500000000.0,0,0,30,IT,1,1,1,1,500000000.0,4
4000000000.0,6,Series A,500000000.0,1,1,17,IT,1,1,1,1,3500000000.0,4
5500000000.0,1,투자 단계 비공개,3500000000.0,1,1,1,IT,1,0,1,0,2000000000.0,1
4000000000.0,33,Series A,4000000000.0,1,1,57,IT,1,0,1,1,0.0,4
1500000000.0,2,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,500000000.0,1
10300000000.0,17,Series A,3000000000.0,1,1,22,IT,1,1,1,1,7300000000.0,4
120000000.0,0,Seed,120000000.0,0,0,9,IT,1,0,1,0,0.0,3
110000000000.0,4,투자 단계 비공개,50000000000.0,1,1,30,IT,1,0,1,0,60000000000.0,1
1200000000.0,1,투자 단계 비공개,1200000000.0,0,0,21,IT,1,0,1,0,0.0,1
12828000000.0,4,Angel,240000000.0,1,1,27,IT,1,0,1,0,12588000000.0,2
300000000.0,12,Seed,300000000.0,1,1,23,IT,1,1,1,1,0.0,3
2100000000.0,5,투자 단계 비공개,2396568300.8753204,0,0,22,IT,1,1,1,1,-296568300.87532043,1
5570000000.0,3,Series A,4000000000.0,0,0,13,IT,1,0,1,1,1570000000.0,4
1120000000.0,0,투자 단계 비공개,500000000.0,0,1,74,IT,1,0,1,0,620000000.0,1
100000000.0,14,투자 단계 비공개,100000000.0,0,1,19,None IT,0,1,1,1,0.0,1
18500000000.0,4,Series A,6000000000.0,0,0,42,IT,1,0,1,1,12500000000.0,4
20000000.0,0,투자 단계 비공개,20000000.0,0,0,1,IT,1,0,1,0,0.0,1
96000000.0,0,투자 단계 비공개,96000000.0,0,1,8,IT,1,1,1,1,0.0,1
1020000000.0,5,해당없음,500000000.0,0,0,24,IT,1,1,1,1,520000000.0,1
50000000.0,1,투자 단계 비공개,2396568300.8753204,0,0,9,None IT,0,1,1,1,-2346568300.8753204,1
4500000000.0,2,Series A,4000000000.0,1,1,10,None IT,0,1,1,1,500000000.0,4
1600000000.0,3,Series A,1300000000.0,0,0,11,IT,1,1,1,1,300000000.0,4
170000000.0,0,투자 단계 비공개,170000000.0,0,0,16,None IT,0,1,1,1,0.0,1
700000000.0,9,투자 단계 비공개,2396568300.8753204,0,0,24,IT,1,0,1,1,-1696568300.8753204,1
5000000000.0,16,Series A,5000000000.0,0,0,21,None IT,0,1,1,1,0.0,4
210000000.0,0,투자 단계 비공개,100000000.0,1,1,17,IT,1,0,1,0,110000000.0,1
2000000000.0,1,Series A,2000000000.0,0,0,1,IT,1,1,1,1,0.0,4
6000000000.0,0,투자 단계 비공개,1000000000.0,0,0,19,IT,1,0,1,0,5000000000.0,1
4000000000.0,18,투자 단계 비공개,1000000000.0,0,0,35,IT,1,0,1,0,3000000000.0,1
4000000000.0,5,투자 단계 비공개,4000000000.0,1,1,1,IT,1,0,1,0,0.0,1
40000000.0,0,투자 단계 비공개,40000000.0,0,0,1,IT,1,0,1,0,0.0,1
7700000000.0,18,Series A,6500000000.0,1,1,17,IT,1,0,1,1,1200000000.0,4
20500000000.0,1,Series B,15000000000.0,0,0,1,None IT,0,0,1,1,5500000000.0,5
500000000.0,1,투자 단계 비공개,500000000.0,1,1,4,IT,1,1,1,1,0.0,1
930000000.0,2,Angel,200000000.0,0,0,11,IT,1,1,1,1,730000000.0,2
10000000.0,8,해당없음,2396568300.8753204,0,0,14,IT,1,1,1,1,-2386568300.8753204,1
445000000.0,5,Angel,445000000.0,0,0,1,None IT,0,0,1,0,0.0,2
22680000000.0,5,Seed,600000000.0,0,0,1,IT,1,0,1,0,22080000000.0,3
2503270000.0,1,Angel,2160000000.0,0,0,18,IT,1,0,1,1,343270000.0,2
2096997500.0,2,Seed,150000000.0,0,0,12,IT,1,1,1,1,1946997500.0,3
135000000.0,3,투자 단계 비공개,30000000.0,0,0,1,None IT,0,0,1,1,105000000.0,1
15000000000.0,7,Series A,3000000000.0,0,0,1,None IT,0,1,1,1,12000000000.0,4
16800000000.0,23,Seed,800000000.0,0,0,11,IT,1,1,1,1,16000000000.0,3
600000000.0,0,Seed,600000000.0,0,0,13,IT,1,0,0,1,0.0,3
1500000000.0,4,Seed,2396568300.8753204,0,0,16,IT,1,1,1,1,-896568300.8753204,3
600000000.0,8,투자 단계 비공개,400000000.0,0,0,24,IT,1,1,1,1,200000000.0,1
3100000000.0,17,Series A,2100000000.0,1,1,1,IT,1,0,1,1,1000000000.0,4
30000000.0,0,Angel,30000000.0,0,0,11,IT,1,0,0,0,0.0,2
1000000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,0.0,1
15800000.0,0,투자 단계 비공개,15800000.0,0,0,1,None IT,0,1,1,0,0.0,1
600000000.0,8,투자 단계 비공개,100000000.0,0,0,48,IT,1,0,1,0,500000000.0,1
500000000.0,0,투자 단계 비공개,500000000.0,0,0,15,IT,1,0,1,0,0.0,1
3650000000.0,1,Seed,50000000.0,0,0,20,IT,1,0,1,0,3600000000.0,3
100000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,0.0,1
10150000000.0,3,Seed,1350000000.0,1,1,64,IT,1,0,1,1,8800000000.0,3
30000600.0,0,Seed,30000600.0,0,0,15,IT,1,1,0,1,0.0,3
3075000000.0,2,투자 단계 비공개,150000000.0,1,1,18,IT,1,0,1,1,2925000000.0,1
700000000.0,31,Angel,700000000.0,1,1,36,IT,1,0,1,0,0.0,2
1100000000.0,1,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,1000000000.0,1
1300000000.0,11,투자 단계 비공개,2396568300.8753204,0,0,1,IT,1,0,0,1,-1096568300.8753204,1
55058000.0,3,투자 단계 비공개,3750000.0,0,0,1,None IT,0,1,1,1,51308000.0,1
1300000000.0,1,투자 단계 비공개,2396568300.8753204,0,0,1,IT,1,0,1,0,-1096568300.8753204,1
300000000.0,0,투자 단계 비공개,300000000.0,0,0,1,IT,1,0,1,0,0.0,1
600000000.0,0,Seed,600000000.0,0,0,6,IT,1,0,1,0,0.0,3
600000000.0,22,투자 단계 비공개,600000000.0,1,1,44,IT,1,1,1,1,0.0,1
5000000000.0,1,투자 단계 비공개,5000000000.0,0,0,15,IT,1,0,1,1,0.0,1
300000000.0,0,Seed,300000000.0,0,0,9,None IT,0,1,1,1,0.0,3
220000000.0,4,Seed,220000000.0,0,0,4,IT,1,1,1,1,0.0,3
3300000000.0,12,투자 단계 비공개,800000000.0,1,1,20,IT,1,0,1,0,2500000000.0,1
1200000000.0,1,투자 단계 비공개,700000000.0,1,1,21,None IT,0,0,1,1,500000000.0,1
2000000000.0,0,투자 단계 비공개,2000000000.0,1,1,1,IT,1,0,1,0,0.0,1
1300000000.0,9,Seed,2396568300.8753204,1,1,15,None IT,0,1,1,1,-1096568300.8753204,3
100000000.0,0,Angel,100000000.0,1,1,1,None IT,0,0,1,0,0.0,2
200000000.0,0,투자 단계 비공개,200000000.0,1,1,1,IT,1,0,1,0,0.0,1
350000000.0,0,Seed,350000000.0,0,0,1,IT,1,0,1,0,0.0,3
29200000000.0,110,투자 단계 비공개,1500000000.0,1,1,19,IT,1,0,1,0,27700000000.0,1
3700000000.0,0,투자 단계 비공개,2000000000.0,0,0,29,IT,1,0,1,0,1700000000.0,1
360000000.0,0,투자 단계 비공개,100000000.0,0,0,1,None IT,0,0,1,0,260000000.0,1
3400000000.0,14,Series A,3000000000.0,1,1,15,None IT,0,1,1,1,400000000.0,4
1800000000.0,8,투자 단계 비공개,300000000.0,0,0,2,None IT,0,1,1,1,1500000000.0,1
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,None IT,0,0,0,0,0.0,1
480000000.0,3,Seed,400000000.0,0,0,5,None IT,0,1,1,1,80000000.0,3
5200000000.0,9,투자 단계 비공개,3000000000.0,1,1,17,IT,1,0,1,0,2200000000.0,1
33000000000.0,4,투자 단계 비공개,20000000000.0,1,1,17,IT,1,0,1,0,13000000000.0,1
500000000.0,1,Angel,300000000.0,0,0,30,IT,1,1,1,1,200000000.0,2
100000000.0,2,Seed,100000000.0,0,0,6,IT,1,1,1,1,0.0,3
50000000.0,0,Seed,50000000.0,0,0,5,None IT,0,1,1,1,0.0,3
100000000.0,3,투자 단계 비공개,100000000.0,0,1,29,IT,1,0,0,0,0.0,1
600000000.0,0,투자 단계 비공개,600000000.0,0,0,1,None IT,0,0,1,0,0.0,1
600000000.0,0,투자 단계 비공개,100000000.0,1,1,23,IT,1,0,1,1,500000000.0,1
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,None IT,0,0,0,0,0.0,1
5000000000.0,2,Series A,5000000000.0,0,0,10,IT,1,1,1,1,0.0,4
800000000.0,0,투자 단계 비공개,300000000.0,0,0,1,IT,1,0,1,0,500000000.0,1
110000000.0,0,투자 단계 비공개,110000000.0,1,1,8,IT,1,0,0,0,0.0,1
120000000.0,0,투자 단계 비공개,120000000.0,0,0,1,None IT,0,1,1,1,0.0,1
4200000000.0,12,투자 단계 비공개,1200000000.0,0,0,25,IT,1,0,1,0,3000000000.0,1
2999820000.0,13,Series B,2999820000.0,1,1,36,IT,1,1,1,1,0.0,5
5110000000.0,4,투자 단계 비공개,400000000.0,0,1,26,IT,1,0,1,0,4710000000.0,1
2000000000.0,0,투자 단계 비공개,1000000000.0,1,1,16,IT,1,1,1,1,1000000000.0,1
42000000.0,2,투자 단계 비공개,42000000.0,0,0,13,IT,1,1,1,1,0.0,1
22000000000.0,8,Series B,16000000000.0,0,0,21,IT,1,0,1,1,6000000000.0,5
9200000000.0,0,Series A,2000000000.0,1,1,1,IT,1,0,1,0,7200000000.0,4
100000000.0,2,Seed,100000000.0,0,0,13,None IT,0,1,1,1,0.0,3
23289800.0,3,Seed,12395800.0,0,0,1,None IT,0,1,1,1,10894000.0,3
100000000.0,2,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,0.0,1
7920000000.0,9,투자 단계 비공개,800000000.0,0,0,1,IT,1,0,1,0,7120000000.0,1
500000000.0,17,투자 단계 비공개,2396568300.8753204,0,0,12,None IT,0,1,1,1,-1896568300.8753204,1
6900000000.0,6,투자 단계 비공개,2000000000.0,0,0,15,IT,1,0,1,1,4900000000.0,1
207476970.0,7,투자 단계 비공개,4000000.0,0,0,26,IT,1,1,1,1,203476970.0,1
6600000000.0,1,Series B,4000000000.0,1,1,24,IT,1,0,1,1,2600000000.0,5
4600000000.0,6,투자 단계 비공개,1500000000.0,0,1,46,IT,1,0,1,1,3100000000.0,1
30000000.0,1,Angel,30000000.0,0,1,28,IT,1,0,1,1,0.0,2
1450000000.0,10,투자 단계 비공개,600000000.0,0,0,28,None IT,0,0,1,1,850000000.0,1
15175000000.0,5,투자 단계 비공개,600000000.0,0,0,1,IT,1,0,1,0,14575000000.0,1
4600000000.0,2,투자 단계 비공개,500000000.0,1,1,27,IT,1,0,0,1,4100000000.0,1
980000000.0,6,해당없음,800000000.0,1,1,31,IT,1,1,1,1,180000000.0,1
645000000.0,20,해당없음,2396568300.8753204,1,1,39,IT,1,1,1,1,-1751568300.8753204,1
12330000000.0,12,Series A,2000000000.0,1,1,26,IT,1,0,1,1,10330000000.0,4
5100000000.0,2,Seed,300000000.0,0,0,11,IT,1,0,1,0,4800000000.0,3
400000000.0,2,Angel,200000000.0,1,1,1,IT,1,0,1,0,200000000.0,2
14500000000.0,10,Series A,4000000000.0,0,0,1,None IT,0,1,1,1,10500000000.0,4
100000000.0,0,Seed,100000000.0,1,1,12,IT,1,0,1,1,0.0,3
2000000000.0,2,Series A,2000000000.0,0,0,1,None IT,0,0,0,1,0.0,4
150000000.0,1,Seed,150000000.0,0,0,1,None IT,0,1,1,1,0.0,3
875000000.0,3,Seed,875000000.0,0,0,12,IT,1,1,1,1,0.0,3
40000000.0,0,투자 단계 비공개,40000000.0,0,0,1,IT,1,0,1,0,0.0,1
250000000.0,5,Seed,250000000.0,1,1,1,None IT,0,1,1,1,0.0,3
4750000000.0,7,Seed,2396568300.8753204,0,0,9,IT,1,0,0,1,2353431699.1246796,3
70000000.0,0,투자 단계 비공개,70000000.0,0,0,5,None IT,0,1,1,1,0.0,1
250000000.0,1,Angel,200000000.0,0,0,1,None IT,0,1,1,1,50000000.0,2
830000000.0,6,Series A,2396568300.8753204,0,0,13,IT,1,0,1,1,-1566568300.8753204,4
350000000.0,0,투자 단계 비공개,350000000.0,0,0,13,None IT,0,1,1,1,0.0,1
34000000.0,0,Angel,10000000.0,0,1,12,IT,1,0,1,0,24000000.0,2
900000000.0,1,투자 단계 비공개,900000000.0,0,0,15,IT,1,0,1,1,0.0,1
2000000000.0,2,해당없음,2000000000.0,0,0,1,IT,1,0,1,1,0.0,1
300000000.0,4,투자 단계 비공개,300000000.0,0,0,1,None IT,0,0,1,1,0.0,1
635570000.0,1,투자 단계 비공개,10000000.0,0,0,35,IT,1,0,1,0,625570000.0,1
3000000000.0,28,투자 단계 비공개,3000000000.0,0,0,19,IT,1,1,1,1,0.0,1
100000000.0,1,Seed,100000000.0,0,0,6,None IT,0,1,1,1,0.0,3
5100000000.0,9,Series A,2396568300.8753204,1,1,44,None IT,0,0,1,1,2703431699.1246796,4
599000000.0,9,투자 단계 비공개,2396568300.8753204,0,0,14,None IT,0,0,1,1,-1797568300.8753204,1
2400000000.0,1,Series A,400000000.0,0,0,1,IT,1,0,1,0,2000000000.0,4
63400000000.0,3,투자 단계 비공개,14500000000.0,1,1,13,IT,1,0,1,0,48900000000.0,1
170000000.0,6,해당없음,100000000.0,0,0,23,None IT,0,1,1,1,70000000.0,1
1000000000.0,4,Angel,1000000000.0,0,0,11,IT,1,1,1,1,0.0,2
2726000000.0,2,투자 단계 비공개,100000000.0,0,0,13,IT,1,1,1,1,2626000000.0,1
500000000.0,1,Seed,500000000.0,0,0,17,IT,1,0,1,1,0.0,3
20000000.0,10,Seed,20000000.0,0,0,25,IT,1,1,1,1,0.0,3
100000000.0,1,투자 단계 비공개,50000000.0,0,0,1,IT,1,0,1,0,50000000.0,1
10260000000.0,7,투자 단계 비공개,2000000000.0,0,0,1,IT,1,0,1,0,8260000000.0,1
100000000.0,0,투자 단계 비공개,100000000.0,1,1,1,IT,1,0,1,0,0.0,1
3000000000.0,3,투자 단계 비공개,3000000000.0,1,1,33,IT,1,0,1,0,0.0,1
1000000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,0.0,1
35000000000.0,1,Pre-IPO,2396568300.8753204,0,0,1,None IT,0,0,1,1,32603431699.12468,8
50000000.0,1,투자 단계 비공개,50000000.0,0,0,1,IT,1,1,1,1,0.0,1
30000000.0,0,Seed,30000000.0,0,0,1,IT,1,0,1,0,0.0,3
100000000.0,1,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,0.0,1
20000000.0,1,Seed,20000000.0,0,0,1,None IT,0,1,1,1,0.0,3
5000000000.0,2,Series A,5000000000.0,1,1,1,IT,1,0,1,1,0.0,4
100000000.0,8,Angel,2396568300.8753204,0,0,14,IT,1,1,1,1,-2296568300.8753204,2
198887000.0,21,Seed,198887000.0,0,0,38,None IT,0,0,1,0,0.0,3
3580000000.0,12,투자 단계 비공개,3000000000.0,1,1,9,None IT,0,1,1,1,580000000.0,1
10000000000.0,6,Series A,9000000000.0,0,0,11,IT,1,0,1,1,1000000000.0,4
9300000000.0,2,투자 단계 비공개,3000000000.0,0,0,1,IT,1,0,1,0,6300000000.0,1
4000000000.0,0,투자 단계 비공개,500000000.0,0,0,1,IT,1,0,1,0,3500000000.0,1
7000000000.0,10,Series A,5000000000.0,0,1,1,IT,1,0,0,1,2000000000.0,4
1500000000.0,2,투자 단계 비공개,1500000000.0,0,0,18,None IT,0,1,1,1,0.0,1
700000000.0,0,투자 단계 비공개,700000000.0,1,1,1,IT,1,0,1,0,0.0,1
1820000000.0,11,Angel,370000000.0,1,1,25,IT,1,1,1,1,1450000000.0,2
8250000000.0,0,투자 단계 비공개,1050000000.0,0,0,28,IT,1,0,1,0,7200000000.0,1
350000000.0,8,Series A,2396568300.8753204,1,1,7,IT,1,0,1,1,-2046568300.8753204,4
100000000.0,1,투자 단계 비공개,100000000.0,0,0,21,IT,1,1,0,1,0.0,1
600000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,500000000.0,1
230000000.0,3,Angel,230000000.0,0,0,1,None IT,0,1,1,1,0.0,2
50000000000.0,26,Series B,30000000000.0,0,0,1,IT,1,0,1,1,20000000000.0,5
11380000000.0,19,투자 단계 비공개,150000000.0,0,0,27,IT,1,0,1,1,11230000000.0,1
940000000.0,0,투자 단계 비공개,500000000.0,0,0,1,IT,1,0,1,0,440000000.0,1
300000000.0,4,Series A,300000000.0,0,0,16,IT,1,0,1,0,0.0,4
600000000.0,6,Seed,600000000.0,1,1,18,IT,1,1,1,1,0.0,3
3000000000.0,1,Series A,3000000000.0,1,1,27,IT,1,1,1,1,0.0,4
3800000000.0,27,Seed,800000000.0,0,0,1,IT,1,0,1,1,3000000000.0,3
1000000000.0,7,Seed,1000000000.0,0,0,11,IT,1,1,1,1,0.0,3
2000000000.0,1,투자 단계 비공개,1200000000.0,0,0,1,IT,1,0,1,1,800000000.0,1
2200000000.0,44,투자 단계 비공개,2396568300.8753204,0,0,1,IT,1,0,1,0,-196568300.87532043,1
500000000.0,1,Seed,500000000.0,0,0,1,IT,1,0,1,0,0.0,3
34400000000.0,21,투자 단계 비공개,2396568300.8753204,1,1,28,IT,1,0,1,1,32003431699.12468,1
5188000000.0,14,투자 단계 비공개,1500000000.0,1,1,19,IT,1,0,1,1,3688000000.0,1
600000000.0,16,Seed,2396568300.8753204,1,1,2,IT,1,1,1,1,-1796568300.8753204,3
1000000000.0,4,Seed,1000000000.0,0,0,3,IT,1,1,1,1,0.0,3
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,None IT,0,1,0,0,0.0,1
100000000.0,0,투자 단계 비공개,100000000.0,1,0,1,IT,1,0,1,0,0.0,1
100000000.0,5,투자 단계 비공개,100000000.0,0,0,15,IT,1,1,1,1,0.0,1
200000000.0,0,투자 단계 비공개,200000000.0,1,1,1,IT,1,0,1,0,0.0,1
13500000000.0,2,Series A,13500000000.0,0,0,1,IT,1,0,1,0,0.0,4
7200000000.0,7,투자 단계 비공개,7200000000.0,1,1,27,IT,1,0,1,0,0.0,1
400000000.0,8,투자 단계 비공개,400000000.0,1,1,19,IT,1,1,1,1,0.0,1
50000000.0,0,투자 단계 비공개,50000000.0,0,0,1,None IT,0,0,1,0,0.0,1
7500000000.0,14,투자 단계 비공개,6000000000.0,0,0,1,None IT,0,0,1,1,1500000000.0,1
497500000.0,0,투자 단계 비공개,197500000.0,0,0,15,IT,1,0,1,1,300000000.0,1
180000000.0,0,투자 단계 비공개,20000000.0,0,0,1,None IT,0,0,1,0,160000000.0,1
444.0,0,투자 단계 비공개,444.0,0,0,5,None IT,0,0,1,0,0.0,1
468000000.0,0,Angel,156000000.0,0,0,1,IT,1,0,1,0,312000000.0,2
3000000000.0,0,투자 단계 비공개,3000000000.0,0,0,12,IT,1,0,1,0,0.0,1
547800000.0,4,투자 단계 비공개,2396568300.8753204,0,0,18,IT,1,1,1,1,-1848768300.8753204,1
150000000.0,0,투자 단계 비공개,150000000.0,1,1,1,IT,1,0,1,0,0.0,1
105000000.0,2,투자 단계 비공개,105000000.0,1,1,1,IT,1,1,0,1,0.0,1
30000000.0,0,투자 단계 비공개,30000000.0,0,0,1,IT,1,0,1,0,0.0,1
4500000000.0,6,Series A,2000000000.0,1,1,18,IT,1,1,1,1,2500000000.0,4
7440000000.0,11,Seed,7440000000.0,0,0,45,IT,1,1,1,1,0.0,3
1100000000.0,7,투자 단계 비공개,1100000000.0,1,1,23,IT,1,0,1,1,0.0,1
300000000.0,7,Seed,300000000.0,0,0,18,IT,1,1,1,1,0.0,3
4800000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,3800000000.0,1
25000000000.0,28,Series A,2000000000.0,1,1,22,IT,1,0,1,1,23000000000.0,4
500000000.0,0,투자 단계 비공개,500000000.0,0,0,1,None IT,0,0,1,0,0.0,1
200000000.0,7,투자 단계 비공개,200000000.0,0,0,14,IT,1,1,1,1,0.0,1
6500000000.0,0,Seed,700000000.0,0,0,1,IT,1,0,1,0,5800000000.0,3
8000000000.0,10,투자 단계 비공개,2396568300.8753204,0,0,27,IT,1,1,1,1,5603431699.12468,1
6000000000.0,0,Series A,6000000000.0,0,0,20,IT,1,0,1,1,0.0,4
5200000000.0,0,Series B,2200000000.0,1,1,29,IT,1,0,1,0,3000000000.0,5
21400000000.0,9,투자 단계 비공개,6000000000.0,0,0,15,IT,1,0,1,0,15400000000.0,1
4000000000.0,10,투자 단계 비공개,2396568300.8753204,0,0,22,None IT,0,1,1,1,1603431699.1246796,1
1000000000.0,2,투자 단계 비공개,2396568300.8753204,0,0,20,IT,1,0,1,0,-1396568300.8753204,1
369999998.0,0,Seed,20000000.0,0,0,1,None IT,0,0,1,1,349999998.0,3
30000000000.0,19,Series A,30000000000.0,0,0,39,IT,1,1,1,1,0.0,4
2000000000.0,1,투자 단계 비공개,1000000000.0,0,1,1,IT,1,0,1,0,1000000000.0,1
50000000.0,0,Seed,50000000.0,0,0,12,None IT,0,1,1,1,0.0,3
4700000000.0,2,투자 단계 비공개,4000000000.0,0,0,1,None IT,0,1,1,1,700000000.0,1
100000000.0,0,Seed,100000000.0,0,0,21,IT,1,0,1,1,0.0,3
1110203200.0,2,Angel,100100000.0,0,0,15,IT,1,1,1,1,1010103200.0,2
2600000000.0,0,투자 단계 비공개,300000000.0,1,0,1,IT,1,0,1,0,2300000000.0,1
450000000.0,0,투자 단계 비공개,450000000.0,0,0,1,IT,1,0,1,0,0.0,1
4600000000.0,27,Series A,3400000000.0,1,1,62,IT,1,0,1,1,1200000000.0,4
1900000000.0,4,Series A,1000000000.0,0,0,16,IT,1,1,1,1,900000000.0,4
2000000000.0,6,Series A,1000000000.0,1,1,7,IT,1,0,1,1,1000000000.0,4
28400000000.0,6,Series A,7600000000.0,1,1,1,IT,1,0,1,0,20800000000.0,4
1685000000.0,3,투자 단계 비공개,18000000.0,0,0,23,IT,1,1,1,1,1667000000.0,1
5000000000.0,6,투자 단계 비공개,5000000000.0,0,0,11,IT,1,1,1,1,0.0,1
2000000000.0,1,투자 단계 비공개,500000000.0,1,1,1,IT,1,0,1,1,1500000000.0,1
9510000000.0,112,Seed,110000000.0,1,1,67,IT,1,0,1,0,9400000000.0,3
100000000.0,2,Angel,100000000.0,0,0,11,IT,1,0,1,1,0.0,2
920000000.0,5,Angel,220000000.0,0,0,22,IT,1,1,1,1,700000000.0,2
700000000.0,0,Seed,700000000.0,1,1,1,IT,1,0,1,0,0.0,3
500000000.0,0,투자 단계 비공개,2396568300.8753204,0,0,16,IT,1,1,1,1,-1896568300.8753204,1
9600000000.0,0,투자 단계 비공개,1000000000.0,1,1,4,IT,1,0,1,1,8600000000.0,1
35000000.0,0,투자 단계 비공개,35000000.0,0,0,1,IT,1,0,1,0,0.0,1
10700000000.0,1,투자 단계 비공개,4000000000.0,0,0,1,IT,1,0,1,0,6700000000.0,1
1000000000.0,8,투자 단계 비공개,1000000000.0,1,1,22,IT,1,0,1,1,0.0,1
1250000000.0,8,해당없음,500000000.0,0,0,16,IT,1,1,1,1,750000000.0,1
300000000.0,0,투자 단계 비공개,300000000.0,0,0,1,IT,1,0,1,0,0.0,1
5000000000.0,17,Series A,2396568300.8753204,0,0,39,IT,1,0,1,1,2603431699.1246796,4
1000000000.0,6,Angel,1000000000.0,0,0,8,None IT,0,0,1,1,0.0,2
6300000000.0,0,투자 단계 비공개,300000000.0,0,0,1,IT,1,0,1,0,6000000000.0,1
120000000.0,0,Angel,120000000.0,0,0,1,None IT,0,1,1,1,0.0,2
475500000.0,1,투자 단계 비공개,25500000.0,0,0,4,IT,1,0,0,0,450000000.0,1
50000000.0,0,투자 단계 비공개,50000000.0,0,0,44,IT,1,0,1,0,0.0,1
1500000000.0,0,Seed,1500000000.0,0,0,1,IT,1,0,1,0,0.0,3
415000000.0,1,Angel,215000000.0,0,0,1,IT,1,0,1,1,200000000.0,2
5500000000.0,24,Series A,5000000000.0,0,0,20,IT,1,1,1,1,500000000.0,4
2000000000.0,0,Series B,2000000000.0,0,0,33,IT,1,0,1,1,0.0,5
4000000000.0,1,투자 단계 비공개,1000000000.0,0,0,1,None IT,0,0,1,0,3000000000.0,1
1000000000.0,1,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,0.0,1
854000000.0,4,Seed,200000000.0,0,0,19,IT,1,1,1,1,654000000.0,3
