누적투자유치금액,기업추천수,투자단계명,투자금액,앱스토어 등록,구글플레이 등록,기술스택_개수,산업구분명_분류,IT기업 여부,2017년 이후 설립 여부,수도권 여부,투자성공여부,누적투자유치금액_투자금액_차이,투자단계명_숫자
50000000.0,0,Seed,20000000.0,0,0,1,IT,1,0,1,0,30000000.0,3
4220000000.0,22,Series A,300000000.0,1,1,23,IT,1,0,1,1,3920000000.0,4
10250000000.0,0,투자 단계 비공개,2396568300.8753204,0,0,25,IT,1,0,1,0,7853431699.12468,1
46000000.0,8,투자 단계 비공개,46000000.0,1,1,21,IT,1,1,1,1,0.0,1
200000000.0,8,투자 단계 비공개,30000000.0,0,0,25,IT,1,1,1,1,170000000.0,1
6500000000.0,0,투자 단계 비공개,3500000000.0,0,1,8,IT,1,0,1,1,3000000000.0,1
136000000000.0,2,투자 단계 비공개,5000000000.0,1,1,48,IT,1,0,1,0,131000000000.0,1
130000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,30000000.0,1
500000000.0,2,Seed,500000000.0,0,0,30,IT,1,1,1,1,0.0,3
2000000000.0,1,Series A,2000000000.0,0,0,17,IT,1,0,1,1,0.0,4
4800000000.0,2,투자 단계 비공개,1300000000.0,0,0,18,IT,1,0,1,1,3500000000.0,1
10800000000.0,9,Series A,4800000000.0,1,1,48,IT,1,1,1,0,6000000000.0,4
500000000.0,0,Seed,500000000.0,0,0,19,None IT,0,1,1,1,0.0,3
850000000.0,3,투자 단계 비공개,850000000.0,1,1,11,IT,1,1,1,1,0.0,1
400000000.0,0,Seed,30000000.0,0,0,9,IT,1,0,0,1,370000000.0,3
1500000000.0,2,Series A,1500000000.0,1,1,13,IT,1,0,1,0,0.0,4
1300000000.0,38,해당없음,1000000000.0,0,0,1,None IT,0,1,1,1,300000000.0,1
180000000.0,1,Angel,50000000.0,0,0,14,IT,1,1,1,1,130000000.0,2
3000000000.0,5,Series A,3000000000.0,0,0,16,IT,1,0,1,0,0.0,4
114000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,0,0,14000000.0,1
500000000.0,0,투자 단계 비공개,500000000.0,0,0,1,IT,1,0,1,0,0.0,1
1500000000.0,2,투자 단계 비공개,1000000000.0,1,1,4,IT,1,1,1,1,500000000.0,1
700000000.0,9,투자 단계 비공개,700000000.0,0,0,34,IT,1,0,1,0,0.0,1
1000000000.0,1,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,0.0,1
2750000000.0,7,투자 단계 비공개,300000000.0,0,0,21,None IT,0,1,1,1,2450000000.0,1
8900000000.0,9,투자 단계 비공개,2100000000.0,0,0,52,IT,1,0,1,1,6800000000.0,1
1400000000.0,4,투자 단계 비공개,600000000.0,1,1,1,None IT,0,0,1,1,800000000.0,1
1500000000.0,11,Series A,1500000000.0,0,0,17,IT,1,0,1,1,0.0,4
3300000000.0,0,Seed,500000000.0,1,1,27,IT,1,0,1,0,2800000000.0,3
1500000000.0,0,Seed,2396568300.8753204,0,0,9,None IT,0,1,1,1,-896568300.8753204,3
8500000000.0,4,투자 단계 비공개,3000000000.0,1,0,6,IT,1,0,1,0,5500000000.0,1
100000000.0,10,투자 단계 비공개,100000000.0,0,0,30,IT,1,1,1,1,0.0,1
323000000.0,3,투자 단계 비공개,2396568300.8753204,0,0,15,IT,1,0,1,1,-2073568300.8753204,1
500000000.0,3,투자 단계 비공개,500000000.0,0,0,12,IT,1,0,1,1,0.0,1
13500000000.0,4,Series A,2000000000.0,1,1,1,IT,1,0,1,1,11500000000.0,4
500000000.0,9,투자 단계 비공개,500000000.0,0,0,3,None IT,0,1,1,1,0.0,1
43400000000.0,27,투자 단계 비공개,6400000000.0,1,1,14,IT,1,0,1,1,37000000000.0,1
300000000.0,0,투자 단계 비공개,150000000.0,0,0,1,IT,1,0,1,0,150000000.0,1
5000000000.0,2,투자 단계 비공개,5000000000.0,0,0,7,IT,1,0,1,0,0.0,1
2151200000.0,5,Series A,2396568300.8753204,0,0,18,IT,1,1,1,1,-245368300.87532043,4
200000000.0,5,Seed,2396568300.8753204,0,0,15,IT,1,1,1,1,-2196568300.8753204,3
70000000.0,0,투자 단계 비공개,70000000.0,1,1,1,None IT,0,0,1,0,0.0,1
140000000.0,1,Angel,140000000.0,0,0,13,IT,1,1,0,1,0.0,2
700000000.0,4,Seed,700000000.0,1,1,20,IT,1,1,0,1,0.0,3
2500000000.0,1,투자 단계 비공개,500000000.0,1,1,21,IT,1,1,1,1,2000000000.0,1
1500000000.0,0,Seed,2396568300.8753204,0,0,1,IT,1,1,0,1,-896568300.8753204,3
1700000000.0,8,투자 단계 비공개,1000000000.0,0,0,18,IT,1,0,1,1,700000000.0,1
3000000000.0,2,투자 단계 비공개,3000000000.0,1,1,22,IT,1,0,1,0,0.0,1
500000000.0,2,투자 단계 비공개,2396568300.8753204,1,1,18,None IT,0,1,1,1,-1896568300.8753204,1
2600000000.0,0,투자 단계 비공개,800000000.0,0,0,1,IT,1,0,1,0,1800000000.0,1
500000000.0,0,투자 단계 비공개,500000000.0,0,0,2,None IT,0,1,1,1,0.0,1
730000000.0,7,투자 단계 비공개,500000000.0,0,0,1,IT,1,0,1,0,230000000.0,1
1500000000.0,0,투자 단계 비공개,500000000.0,1,1,18,IT,1,0,1,1,1000000000.0,1
150000000.0,0,Angel,2396568300.8753204,0,0,1,IT,1,0,1,0,-2246568300.8753204,2
1000000000.0,11,Angel,1000000000.0,0,0,39,IT,1,1,1,1,0.0,2
1310000000.0,7,투자 단계 비공개,510000000.0,0,0,32,None IT,0,0,1,1,800000000.0,1
2400000000.0,1,Series A,2400000000.0,1,1,1,IT,1,0,1,0,0.0,4
300000000.0,8,투자 단계 비공개,300000000.0,1,1,28,IT,1,0,1,0,0.0,1
6000000000.0,66,투자 단계 비공개,5000000000.0,1,1,37,IT,1,0,1,1,1000000000.0,1
1300000000.0,0,투자 단계 비공개,1300000000.0,0,0,1,None IT,0,0,1,0,0.0,1
100000000.0,1,Seed,100000000.0,0,0,1,None IT,0,1,1,1,0.0,3
9000000000.0,5,Series A,3000000000.0,1,1,8,IT,1,0,1,1,6000000000.0,4
500000000.0,2,Seed,2396568300.8753204,0,0,22,None IT,0,1,1,1,-1896568300.8753204,3
130000000.0,1,투자 단계 비공개,30000000.0,0,0,9,IT,1,1,1,1,100000000.0,1
2500000000.0,2,Series A,2500000000.0,0,1,39,IT,1,0,1,1,0.0,4
6629128.0,1,Series C,6619944.0,0,0,9,IT,1,1,0,1,9184.0,6
5160000000.0,27,투자 단계 비공개,780000000.0,1,1,28,IT,1,0,1,1,4380000000.0,1
5300000000.0,24,투자 단계 비공개,2396568300.8753204,0,0,1,IT,1,1,1,1,2903431699.1246796,1
48100000000.0,120,Series B,6800000000.0,1,1,11,IT,1,0,1,1,41300000000.0,5
19400000000.0,8,해당없음,400000000.0,0,0,10,IT,1,0,1,1,19000000000.0,1
7550000000.0,3,Angel,4000000000.0,0,0,1,IT,1,1,1,1,3550000000.0,2
16000000000.0,11,Series B,13000000000.0,0,0,34,IT,1,0,1,0,3000000000.0,5
155000000.0,0,해당없음,15000000.0,1,1,5,IT,1,0,1,0,140000000.0,1
5800000000.0,9,Series A,4500000000.0,0,0,8,IT,1,1,0,1,1300000000.0,4
2000000000.0,2,Series A,2000000000.0,0,0,23,IT,1,0,1,1,0.0,4
8700000000.0,4,투자 단계 비공개,2396568300.8753204,0,0,14,IT,1,0,0,0,6303431699.12468,1
600000000.0,0,Seed,600000000.0,0,0,10,IT,1,1,1,1,0.0,3
500000000.0,2,투자 단계 비공개,500000000.0,0,0,19,IT,1,0,1,1,0.0,1
4100000000.0,26,Seed,2396568300.8753204,0,0,25,IT,1,1,1,1,1703431699.1246796,3
4100000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,None IT,0,0,0,0,3100000000.0,1
1560000000.0,11,Seed,1560000000.0,1,1,22,IT,1,1,1,1,0.0,3
2000000000.0,3,Seed,2396568300.8753204,1,1,18,None IT,0,1,1,1,-396568300.87532043,3
765000000.0,4,Seed,500000000.0,0,0,18,IT,1,0,1,1,265000000.0,3
100000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,1,0,0.0,1
550000000.0,9,투자 단계 비공개,250000000.0,0,0,26,IT,1,1,1,1,300000000.0,1
100000000.0,1,투자 단계 비공개,100000000.0,0,0,30,IT,1,1,1,1,0.0,1
450000000.0,13,투자 단계 비공개,50000000.0,1,1,34,IT,1,0,1,0,400000000.0,1
12200000000.0,1,투자 단계 비공개,200000000.0,0,0,1,IT,1,0,1,0,12000000000.0,1
2640000000.0,3,Series A,2640000000.0,0,0,12,IT,1,0,1,0,0.0,4
107140000.0,0,투자 단계 비공개,107140000.0,0,0,1,IT,1,0,0,0,0.0,1
49000000.0,0,투자 단계 비공개,9000000.0,0,0,1,None IT,0,0,1,0,40000000.0,1
30000000.0,0,투자 단계 비공개,30000000.0,0,1,12,IT,1,0,1,0,0.0,1
800000000.0,21,투자 단계 비공개,2396568300.8753204,1,1,17,None IT,0,1,1,1,-1596568300.8753204,1
350000000.0,1,투자 단계 비공개,350000000.0,1,1,14,None IT,0,1,1,1,0.0,1
4000000000.0,0,투자 단계 비공개,700000000.0,0,0,1,IT,1,0,1,0,3300000000.0,1
1550000000.0,10,해당없음,2396568300.8753204,0,0,20,IT,1,1,1,1,-846568300.8753204,1
1002000000.0,0,투자 단계 비공개,1000000000.0,0,0,1,IT,1,0,1,0,2000000.0,1
3999990717.0,1,Series A,999997680.0,0,0,7,None IT,0,0,1,1,2999993037.0,4
294000000.0,0,투자 단계 비공개,80000000.0,0,0,1,IT,1,0,1,0,214000000.0,1
1600000000.0,7,해당없음,500000000.0,0,0,19,IT,1,1,0,1,1100000000.0,1
1049999995.0,6,투자 단계 비공개,449999995.0,1,1,34,IT,1,1,1,1,600000000.0,1
200000000.0,12,Seed,200000000.0,1,1,29,IT,1,1,1,1,0.0,3
150000000.0,0,투자 단계 비공개,150000000.0,0,0,1,IT,1,0,1,0,0.0,1
300000000.0,11,Seed,200000000.0,1,1,9,IT,1,0,1,1,100000000.0,3
205100000000.0,9,Series C,199600000000.0,1,1,1,IT,1,0,1,1,5500000000.0,6
66000000.0,2,투자 단계 비공개,66000000.0,0,0,9,None IT,0,1,1,1,0.0,1
1700000000.0,5,Series A,1700000000.0,0,0,20,IT,1,0,1,0,0.0,4
56000000.0,0,투자 단계 비공개,56000000.0,0,0,1,IT,1,0,1,0,0.0,1
19700000000.0,13,Series B,7100000000.0,1,1,38,IT,1,1,1,1,12600000000.0,5
4500000.0,0,투자 단계 비공개,4500000.0,1,1,1,IT,1,0,1,0,0.0,1
4200000000.0,1,Seed,1800000000.0,1,0,48,IT,1,0,1,0,2400000000.0,3
1400000000.0,0,투자 단계 비공개,200000000.0,0,0,1,IT,1,0,1,0,1200000000.0,1
180000000.0,3,투자 단계 비공개,180000000.0,0,0,16,IT,1,1,1,1,0.0,1
18000000000.0,2,투자 단계 비공개,10000000000.0,0,0,1,IT,1,0,1,1,8000000000.0,1
156000000.0,0,투자 단계 비공개,40000000.0,0,0,1,IT,1,0,1,0,116000000.0,1
5000.0,1,투자 단계 비공개,5000.0,0,0,1,IT,1,0,1,0,0.0,1
5000000000.0,2,Series A,5000000000.0,0,0,17,IT,1,0,1,0,0.0,4
300000000.0,2,투자 단계 비공개,300000000.0,1,1,1,IT,1,0,1,0,0.0,1
300000000.0,1,Angel,300000000.0,0,0,7,IT,1,0,1,0,0.0,2
4000000000.0,26,Angel,1000000000.0,0,0,4,IT,1,1,1,1,3000000000.0,2
200000000.0,5,투자 단계 비공개,200000000.0,0,1,14,IT,1,1,1,1,0.0,1
50000000.0,1,Seed,50000000.0,0,0,8,IT,1,1,0,1,0.0,3
150000000.0,1,투자 단계 비공개,150000000.0,0,0,8,None IT,0,1,1,1,0.0,1
300000000.0,2,투자 단계 비공개,300000000.0,1,1,8,None IT,0,0,0,1,0.0,1
20000000000.0,5,Angel,20000000000.0,0,0,12,IT,1,1,1,1,0.0,2
220000000.0,0,Series A,2396568300.8753204,0,0,16,IT,1,0,1,1,-2176568300.8753204,4
100000000.0,0,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,0,0,0.0,1
10000000000.0,18,투자 단계 비공개,10000000000.0,1,1,1,IT,1,0,1,1,0.0,1
1500000062.0,4,투자 단계 비공개,1300000000.0,0,0,1,None IT,0,1,0,1,200000062.0,1
5700000000.0,11,Series A,5700000000.0,0,0,43,IT,1,0,1,1,0.0,4
4600000000.0,5,Series A,1100000000.0,1,1,37,IT,1,0,1,1,3500000000.0,4
1000000000.0,7,Seed,1000000000.0,0,0,29,IT,1,1,1,1,0.0,3
800000000.0,3,Seed,800000000.0,0,0,11,IT,1,1,1,1,0.0,3
2050000000.0,7,Angel,300000000.0,0,0,1,IT,1,1,1,1,1750000000.0,2
9999940673.0,12,투자 단계 비공개,999990241.0,0,0,8,IT,1,1,1,1,8999950432.0,1
6000000000.0,9,Series A,5000000000.0,1,1,15,IT,1,1,1,1,1000000000.0,4
210000000.0,3,투자 단계 비공개,10000000.0,0,0,1,IT,1,0,1,1,200000000.0,1
570000000.0,1,투자 단계 비공개,570000000.0,0,0,1,IT,1,0,1,0,0.0,1
1374000000.0,5,투자 단계 비공개,374000000.0,1,1,30,IT,1,0,1,0,1000000000.0,1
3960000000.0,9,투자 단계 비공개,690000000.0,1,1,42,IT,1,1,1,1,3270000000.0,1
4000000000.0,30,Series A,4000000000.0,0,0,24,None IT,0,1,1,1,0.0,4
35000000.0,1,투자 단계 비공개,35000000.0,0,0,1,IT,1,0,1,0,0.0,1
160701100.0,0,투자 단계 비공개,100000000.0,0,0,4,None IT,0,0,0,1,60701100.0,1
2000000000.0,7,Series A,2000000000.0,1,1,2,IT,1,0,1,1,0.0,4
700000000.0,0,Seed,2396568300.8753204,0,0,16,IT,1,0,1,0,-1696568300.8753204,3
3000000000.0,9,Series A,3000000000.0,0,0,33,IT,1,1,1,1,0.0,4
700000000.0,5,투자 단계 비공개,200000000.0,0,0,25,IT,1,1,1,1,500000000.0,1
2700000000.0,13,투자 단계 비공개,500000000.0,0,0,11,IT,1,0,0,1,2200000000.0,1
500000000.0,4,Seed,500000000.0,0,0,24,IT,1,1,1,1,0.0,3
2200000000.0,8,투자 단계 비공개,600000000.0,1,1,22,None IT,0,1,1,1,1600000000.0,1
400000000.0,9,투자 단계 비공개,400000000.0,0,0,17,IT,1,1,1,1,0.0,1
500000000.0,1,투자 단계 비공개,500000000.0,0,0,1,None IT,0,1,1,1,0.0,1
600000000.0,3,투자 단계 비공개,600000000.0,0,0,12,IT,1,1,1,1,0.0,1
1519000000.0,12,투자 단계 비공개,2396568300.8753204,0,0,29,IT,1,0,1,0,-877568300.8753204,1
1200000000.0,1,투자 단계 비공개,1200000000.0,0,0,1,None IT,0,0,1,0,0.0,1
540000000.0,12,Seed,500000000.0,1,1,7,None IT,0,1,1,1,40000000.0,3
10700000000.0,10,투자 단계 비공개,2000000000.0,0,0,45,IT,1,0,1,0,8700000000.0,1
2000000000.0,4,투자 단계 비공개,500000000.0,0,0,19,IT,1,0,1,0,1500000000.0,1
11250000.0,0,투자 단계 비공개,11250000.0,0,0,1,None IT,0,0,1,0,0.0,1
10000000000.0,1,Series A,10000000000.0,0,1,1,IT,1,1,1,1,0.0,4
190000000000.0,4,투자 단계 비공개,3300000000.0,1,1,1,IT,1,0,1,0,186700000000.0,1
300000000.0,6,투자 단계 비공개,300000000.0,0,0,13,IT,1,0,1,1,0.0,1
10600000000.0,46,Series A,2396568300.8753204,1,1,43,IT,1,1,1,1,8203431699.12468,4
7000000000.0,6,투자 단계 비공개,2396568300.8753204,0,0,1,IT,1,0,1,0,4603431699.12468,1
500000000.0,0,투자 단계 비공개,500000000.0,1,1,9,IT,1,0,1,0,0.0,1
1405000000.0,3,해당없음,500000000.0,0,0,10,None IT,0,1,1,1,905000000.0,1
1550040000.0,1,Seed,999000000.0,0,0,20,IT,1,1,1,1,551040000.0,3
5700000000.0,15,Series A,800000000.0,0,0,17,IT,1,0,1,1,4900000000.0,4
1300000000.0,4,투자 단계 비공개,300000000.0,1,1,20,IT,1,1,0,1,1000000000.0,1
99990000.0,0,투자 단계 비공개,99990000.0,0,0,1,None IT,0,0,1,0,0.0,1
10000000000.0,1,투자 단계 비공개,10000000000.0,0,0,1,IT,1,1,1,1,0.0,1
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,IT,1,0,0,0,0.0,1
99940000.0,1,Seed,99940000.0,0,0,22,IT,1,1,1,1,0.0,3
16000000000.0,1,투자 단계 비공개,15000000000.0,0,0,1,None IT,0,0,1,0,1000000000.0,1
20000000.0,0,투자 단계 비공개,20000000.0,0,0,1,None IT,0,0,0,0,0.0,1
220000000.0,0,해당없음,70000000.0,0,0,1,None IT,0,1,1,1,150000000.0,1
10000000000.0,16,투자 단계 비공개,8000000000.0,0,0,1,IT,1,0,1,1,2000000000.0,1
1546170300.0,2,Seed,200010300.0,0,0,12,None IT,0,1,1,1,1346160000.0,3
125000000.0,0,투자 단계 비공개,50000000.0,0,0,1,IT,1,0,1,0,75000000.0,1
200000000.0,25,투자 단계 비공개,2396568300.8753204,0,0,33,IT,1,0,1,1,-2196568300.8753204,1
4100000000.0,7,Series A,4000000000.0,0,0,1,IT,1,0,1,1,100000000.0,4
250000000.0,0,투자 단계 비공개,250000000.0,0,0,9,IT,1,0,1,1,0.0,1
1000000000.0,2,투자 단계 비공개,1000000000.0,1,1,12,IT,1,0,1,0,0.0,1
200000000.0,1,투자 단계 비공개,200000000.0,0,0,9,None IT,0,1,1,1,0.0,1
5880000000.0,2,Series A,5400000000.0,1,1,10,IT,1,0,1,1,480000000.0,4
2940000000.0,7,Series A,2500000000.0,1,1,23,IT,1,1,1,1,440000000.0,4
100000000.0,1,Seed,100000000.0,0,0,13,None IT,0,1,1,1,0.0,3
5500000000.0,3,Series A,5500000000.0,0,0,14,IT,1,0,1,0,0.0,4
120000000.0,7,Angel,120000000.0,0,0,15,IT,1,1,1,1,0.0,2
180000000.0,5,투자 단계 비공개,80000000.0,0,1,29,IT,1,1,1,1,100000000.0,1
1500000000.0,5,Series A,1000000000.0,1,1,1,IT,1,0,1,1,500000000.0,4
2000000000.0,1,Series A,2000000000.0,0,0,1,None IT,0,1,1,1,0.0,4
5500000000.0,6,투자 단계 비공개,100000000.0,0,0,13,IT,1,1,1,1,5400000000.0,1
500000000.0,3,투자 단계 비공개,400000000.0,0,0,21,IT,1,1,1,1,100000000.0,1
1000000.0,0,투자 단계 비공개,1000000.0,0,0,1,None IT,0,1,1,0,0.0,1
1148000000.0,3,투자 단계 비공개,68000000.0,0,0,24,IT,1,1,1,1,1080000000.0,1
700000000.0,1,투자 단계 비공개,700000000.0,1,1,14,IT,1,0,1,0,0.0,1
6000000000.0,8,Series A,3000000000.0,0,0,3,None IT,0,0,1,1,3000000000.0,4
6150000000.0,46,투자 단계 비공개,1000000000.0,0,0,65,IT,1,0,1,1,5150000000.0,1
500000000.0,5,투자 단계 비공개,2396568300.8753204,0,0,11,IT,1,0,1,1,-1896568300.8753204,1
100009000.0,14,Seed,100009000.0,0,0,19,IT,1,1,1,1,0.0,3
100000000.0,0,Angel,100000000.0,1,1,4,IT,1,0,1,0,0.0,2
430000000.0,1,Angel,200000000.0,0,0,1,IT,1,1,1,1,230000000.0,2
150000000.0,1,Angel,150000000.0,0,0,1,IT,1,1,1,1,0.0,2
1000000000.0,1,투자 단계 비공개,100000000.0,0,0,1,IT,1,0,0,0,900000000.0,1
1000000000.0,2,Seed,1000000000.0,0,1,1,IT,1,1,1,1,0.0,3
330000000.0,3,Angel,30000000.0,0,0,23,IT,1,0,1,1,300000000.0,2
200000000.0,0,투자 단계 비공개,100000000.0,1,1,1,IT,1,0,1,0,100000000.0,1
3000000000.0,8,Seed,2396568300.8753204,0,0,9,IT,1,1,1,1,603431699.1246796,3
1500000000.0,3,Seed,2396568300.8753204,1,1,40,IT,1,0,1,0,-896568300.8753204,3
2000000000.0,1,Series A,2000000000.0,0,0,15,IT,1,0,0,1,0.0,4
8000000000.0,0,투자 단계 비공개,7000000000.0,1,1,1,IT,1,0,1,0,1000000000.0,1
80000000.0,0,Seed,80000000.0,0,1,1,IT,1,0,0,0,0.0,3
2500000.0,3,투자 단계 비공개,2000000.0,0,0,10,None IT,0,0,0,1,500000.0,1
300000000.0,2,투자 단계 비공개,300000000.0,0,0,1,IT,1,1,1,1,0.0,1
1700000000.0,9,투자 단계 비공개,700000000.0,0,1,1,IT,1,0,1,1,1000000000.0,1
8500000000.0,14,투자 단계 비공개,2396568300.8753204,1,1,27,IT,1,0,1,1,6103431699.12468,1
1190000000.0,0,투자 단계 비공개,200000000.0,0,0,1,None IT,0,0,1,0,990000000.0,1
400000000.0,2,Seed,400000000.0,0,0,1,None IT,0,1,1,1,0.0,3
678750000.0,0,Seed,245000000.0,0,0,1,None IT,0,0,0,1,433750000.0,3
2640000000.0,2,Seed,2640000000.0,0,0,30,None IT,0,0,1,1,0.0,3
500000000.0,10,Seed,2396568300.8753204,0,0,13,IT,1,1,1,1,-1896568300.8753204,3
500000000.0,2,Angel,100000000.0,0,0,1,None IT,0,1,0,1,400000000.0,2
2650000000.0,17,Seed,150000000.0,1,1,12,IT,1,1,1,1,2500000000.0,3
35000000.0,0,투자 단계 비공개,35000000.0,0,0,1,IT,1,0,1,0,0.0,1
200000000.0,0,투자 단계 비공개,200000000.0,0,0,1,IT,1,0,0,0,0.0,1
14000000000.0,21,Series A,3000000000.0,0,0,13,IT,1,0,1,1,11000000000.0,4
50000000.0,0,투자 단계 비공개,50000000.0,0,0,1,None IT,0,1,1,0,0.0,1
600000000.0,0,Seed,300000000.0,0,0,14,IT,1,1,1,1,300000000.0,3
2700000000.0,6,Angel,1200000000.0,0,0,29,None IT,0,1,1,1,1500000000.0,2
20900000000.0,17,Series A,8000000000.0,1,1,23,IT,1,1,1,1,12900000000.0,4
22500000000.0,11,Series A,3800000000.0,1,1,9,IT,1,0,1,1,18700000000.0,4
3500000000.0,0,투자 단계 비공개,3500000000.0,1,1,1,IT,1,0,1,0,0.0,1
3100000000.0,14,투자 단계 비공개,1000000000.0,0,1,18,IT,1,0,1,0,2100000000.0,1
200000000.0,0,Series A,200000000.0,0,0,1,IT,1,1,1,1,0.0,4
300000000.0,4,투자 단계 비공개,300000000.0,1,1,17,IT,1,0,1,1,0.0,1
1000000000.0,0,Seed,2396568300.8753204,0,0,6,None IT,0,0,1,1,-1396568300.8753204,3
600000000.0,0,Angel,2396568300.8753204,0,0,24,IT,1,1,1,1,-1796568300.8753204,2
35500000000.0,20,Seed,1000000000.0,1,1,18,IT,1,1,1,1,34500000000.0,3
150000000.0,0,투자 단계 비공개,100000000.0,0,0,1,None IT,0,0,1,0,50000000.0,1
9000000.0,0,투자 단계 비공개,5000000.0,0,0,1,None IT,0,0,0,0,4000000.0,1
1550000000.0,0,투자 단계 비공개,550000000.0,1,0,19,IT,1,0,1,0,1000000000.0,1
18220000000.0,11,Series A,5400000000.0,1,1,32,IT,1,0,1,0,12820000000.0,4
64300000.0,0,투자 단계 비공개,64300000.0,0,1,1,IT,1,0,1,0,0.0,1
1625000000.0,5,Seed,220000000.0,1,1,21,IT,1,1,1,1,1405000000.0,3
2000000000.0,9,투자 단계 비공개,2000000000.0,0,0,1,IT,1,0,1,1,0.0,1
20000000.0,0,투자 단계 비공개,20000000.0,0,0,1,IT,1,0,1,0,0.0,1
400000000.0,2,Angel,300000000.0,1,1,39,IT,1,1,1,1,100000000.0,2
750000000.0,11,Seed,2396568300.8753204,0,0,37,IT,1,1,1,1,-1646568300.8753204,3
500000000.0,3,Seed,500000000.0,0,0,1,None IT,0,1,1,1,0.0,3
350000000.0,4,투자 단계 비공개,100000000.0,0,0,7,IT,1,0,1,1,250000000.0,1
17350000000.0,0,투자 단계 비공개,5850000000.0,0,0,21,IT,1,0,1,0,11500000000.0,1
14130106250.0,0,투자 단계 비공개,100000000.0,0,0,1,None IT,0,0,0,1,14030106250.0,1
600000000.0,0,투자 단계 비공개,600000000.0,0,0,3,None IT,0,0,1,0,0.0,1
25000000.0,1,투자 단계 비공개,10000000.0,0,0,8,IT,1,1,1,1,15000000.0,1
1600000000.0,0,투자 단계 비공개,1600000000.0,1,1,1,IT,1,0,1,0,0.0,1
1000000000.0,1,Seed,500000000.0,1,1,15,IT,1,0,1,1,500000000.0,3
500000000.0,1,Seed,500000000.0,0,0,17,IT,1,0,1,1,0.0,3
3200000000.0,7,Series A,3200000000.0,0,0,4,IT,1,0,1,1,0.0,4
4500000000.0,10,투자 단계 비공개,4500000000.0,0,0,24,IT,1,0,0,0,0.0,1
2000000000.0,12,Angel,1000000000.0,0,0,7,IT,1,1,1,1,1000000000.0,2
50000000.0,0,Seed,50000000.0,0,1,14,IT,1,0,1,1,0.0,3
2100000000.0,0,Series A,2100000000.0,0,1,1,None IT,0,0,1,0,0.0,4
